doc_id,neighbor,cosine_similarity,rank
BOC_1833__Book_of_Commandments_16,DC_1835__075__sections_77-78,0.9239171552374154,11
BOC_1833__Book_of_Commandments_16,DC_1835__059__section_61,0.9219314903047096,12
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_37,0.9217950589828053,13
BOC_1833__Book_of_Commandments_16,DC_1835__107__section_128,0.9204952179895816,14
BOC_1833__Book_of_Commandments_16,DC_1835__033__section_35,0.9196897760340137,15
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_57,0.9189829233229764,16
BOC_1833__Book_of_Commandments_16,DC_1835__099__section_104,0.9185188068246676,17
BOC_1833__Book_of_Commandments_16,BOM_1830__2_Nephi_9,0.9184219856300017,18
BOC_1833__Book_of_Commandments_16,DC_1835__016__section_18,0.917104941991453,19
BOC_1833__Book_of_Commandments_16,DC_1835__017__section_19,0.917104941991453,20
BOC_1833__Book_of_Commandments_17,KJV__Psalms_88,0.8828986550476244,1
BOC_1833__Book_of_Commandments_17,DC_1835__021__section_23,0.8697793142221916,2
BOC_1833__Book_of_Commandments_17,DC_1835__087__section_92,0.8578337470870339,3
BOC_1833__Book_of_Commandments_17,BOC_1833__Book_of_Commandments_20,0.8430008825390122,4
BOC_1833__Book_of_Commandments_17,KJV__Isaiah_58,0.832136810166922,5
BOC_1833__Book_of_Commandments_17,DC_1835__051__section_53,0.830095155997437,6
BOC_1833__Book_of_Commandments_17,KJV__Psalms_52,0.8229317986649278,7
BOC_1833__Book_of_Commandments_17,KJV__Job_22,0.8204585863970374,8
BOC_1833__Book_of_Commandments_17,BOC_1833__Book_of_Commandments_30,0.8197977118041757,9
BOC_1833__Book_of_Commandments_17,DC_1835__073__section_75,0.8179410837069505,10
BOC_1833__Book_of_Commandments_17,KJV__Job_11,0.8119509153838314,11
BOC_1833__Book_of_Commandments_17,BOC_1833__Book_of_Commandments_19,0.8109666268609906,12
BOC_1833__Book_of_Commandments_17,KJV__Job_8,0.8070773939515935,13
BOC_1833__Book_of_Commandments_17,BOM_1830__Mosiah_12,0.8068946848173465,14
BOC_1833__Book_of_Commandments_17,KJV__Jeremiah_22,0.805926388979853,15
BOC_1833__Book_of_Commandments_17,KJV__Jeremiah_4,0.8044655609153532,16
BOC_1833__Book_of_Commandments_17,BOC_1833__Book_of_Commandments_26,0.8040471160572344,17
BOC_1833__Book_of_Commandments_17,KJV__Jeremiah_3,0.8031652668902111,18
BOC_1833__Book_of_Commandments_17,DC_1835__026__section_28,0.8030352037394405,19
BOC_1833__Book_of_Commandments_17,KJV__Hosea_14,0.8029148684486466,20
BOC_1833__Book_of_Commandments_18,DC_1835__021__section_23,0.9248166038335345,1
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_20,0.8863306406966784,2
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_19,0.8519552004124897,3
BOC_1833__Book_of_Commandments_18,KJV__Psalms_90,0.8048930748322368,4
BOC_1833__Book_of_Commandments_18,KJV__Proverbs_24,0.8042208483152739,5
BOC_1833__Book_of_Commandments_18,KJV__Psalms_108,0.8019920486928478,6
BOC_1833__Book_of_Commandments_18,KJV__2 Samuel_9,0.8018014177315758,7
BOC_1833__Book_of_Commandments_18,KJV__Psalms_8,0.7998202283104061,8
BOC_1833__Book_of_Commandments_18,DC_1835__023__section_25,0.7987677653685458,9
BOC_1833__Book_of_Commandments_18,KJV__Isaiah_58,0.7976008624096476,10
BOC_1833__Book_of_Commandments_18,DC_1835__057__section_59,0.7971982827333294,11
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_26,0.7963640782186576,12
BOC_1833__Book_of_Commandments_18,KJV__1 Kings_3,0.7916156284753465,13
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_17,0.7905672009984286,14
BOC_1833__Book_of_Commandments_18,DC_1835__058__section_60,0.7904575781964449,15
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_60,0.7889046081607879,16
BOC_1833__Book_of_Commandments_18,KJV__Psalms_57,0.7881391093915404,17
BOC_1833__Book_of_Commandments_18,KJV__Psalms_36,0.7878987944994988,18
BOC_1833__Book_of_Commandments_18,KJV__Psalms_145,0.7868384085713307,19
BOC_1833__Book_of_Commandments_18,KJV__Job_22,0.7859785376348877,20
BOC_1833__Book_of_Commandments_19,BOC_1833__Book_of_Commandments_20,0.909438648864036,1
BOC_1833__Book_of_Commandments_19,DC_1835__021__section_23,0.9021826614439494,2
BOC_1833__Book_of_Commandments_19,BOC_1833__Book_of_Commandments_18,0.8519552004124897,3
BOC_1833__Book_of_Commandments_19,KJV__Isaiah_57,0.8266438635069486,4
BOC_1833__Book_of_Commandments_19,KJV__Psalms_8,0.8211288382088622,5
BOC_1833__Book_of_Commandments_19,KJV__1 Samuel_16,0.8186664450552964,6
BOC_1833__Book_of_Commandments_19,KJV__Job_22,0.8166692330893365,7
BOC_1833__Book_of_Commandments_19,KJV__Psalms_90,0.8154940982214371,8
BOC_1833__Book_of_Commandments_19,KJV__Psalms_30,0.8154877545339196,9
BOC_1833__Book_of_Commandments_19,KJV__2 Kings_4,0.8124852671525367,10
BOC_1833__Book_of_Commandments_19,BOC_1833__Book_of_Commandments_17,0.8109666268609906,11
BOC_1833__Book_of_Commandments_19,KJV__2 Samuel_9,0.810651041103297,12
BOC_1833__Book_of_Commandments_19,KJV__Jeremiah_2,0.8074722237445634,13
BOC_1833__Book_of_Commandments_19,KJV__Psalms_44,0.8028102325834126,14
BOC_1833__Book_of_Commandments_19,KJV__1 Samuel_24,0.8027248475850318,15
BOC_1833__Book_of_Commandments_19,KJV__Proverbs_25,0.8022680668280094,16
BOC_1833__Book_of_Commandments_19,KJV__Isaiah_58,0.799871413110725,17
BOC_1833__Book_of_Commandments_19,KJV__Psalms_43,0.7983467895078661,18
BOC_1833__Book_of_Commandments_19,KJV__Psalms_39,0.7963955009814221,19
BOC_1833__Book_of_Commandments_19,KJV__Psalms_76,0.795943116771412,20
BOC_1833__Book_of_Commandments_20,DC_1835__021__section_23,0.9313276172075245,1
BOC_1833__Book_of_Commandments_20,BOC_1833__Book_of_Commandments_19,0.909438648864036,2
BOC_1833__Book_of_Commandments_20,BOC_1833__Book_of_Commandments_18,0.8863306406966784,3
BOC_1833__Book_of_Commandments_20,BOC_1833__Book_of_Commandments_17,0.8430008825390122,4
BOC_1833__Book_of_Commandments_20,KJV__2 Samuel_9,0.7864910561799736,5
BOC_1833__Book_of_Commandments_20,KJV__Psalms_52,0.7671109134951128,6
BOC_1833__Book_of_Commandments_20,KJV__2 Kings_4,0.7646638192612623,7
BOC_1833__Book_of_Commandments_20,OC-13,0.7640289436131408,8
BOC_1833__Book_of_Commandments_20,KJV__Psalms_8,0.7621133258889563,9
BOC_1833__Book_of_Commandments_20,BOC_1833__Book_of_Commandments_16,0.7603522348143404,10
BOC_1833__Book_of_Commandments_20,DC_1835__071__section_73,0.7597825926628022,11
BOC_1833__Book_of_Commandments_20,KJV__1 Samuel_16,0.7592416510363759,12
BOC_1833__Book_of_Commandments_20,KJV__Psalms_88,0.7585515168399953,13
BOC_1833__Book_of_Commandments_20,DC_1835__060__section_62,0.7568010226120813,14
BOC_1833__Book_of_Commandments_20,KJV__Psalms_39,0.7565191565267255,15
BOC_1833__Book_of_Commandments_20,KJV__Psalms_79,0.7529237184943764,16
BOC_1833__Book_of_Commandments_20,KJV__Psalms_90,0.7527358243279866,17
BOC_1833__Book_of_Commandments_20,DC_1835__007__section_8,0.7505801246578063,18
BOC_1833__Book_of_Commandments_20,KJV__Jeremiah_4,0.7503788765296313,19
BOC_1833__Book_of_Commandments_20,DC_1835__045__section_47,0.7499718519020563,20
BOC_1833__Book_of_Commandments_21,DC_1835__079__section_82,0.8489758909599324,1
BOC_1833__Book_of_Commandments_21,DC_1835__051__section_53,0.8447047987950418,2
BOC_1833__Book_of_Commandments_21,DC_1835__075__sections_77-78,0.8380159361470323,3
BOC_1833__Book_of_Commandments_21,DC_1835__007__section_8,0.835560976942855,4
BOC_1833__Book_of_Commandments_21,DC_1835__028__section_30,0.833522574818884,5
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_32,0.8324388520510684,6
BOC_1833__Book_of_Commandments_21,DC_1835__024__section_26,0.8312258923180063,7
BOC_1833__Book_of_Commandments_21,DC_1835__021__section_23,0.8300419346607703,8
BOC_1833__Book_of_Commandments_21,BOM_1830__Jacob_6,0.8262468138300627,9
BOC_1833__Book_of_Commandments_21,DC_1835__085__section_90,0.8226850792983261,10
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_7,0.8226793519526517,11
BOC_1833__Book_of_Commandments_21,DC_1835__015__section_17,0.8212609316684463,12
BOC_1833__Book_of_Commandments_21,DC_1835__082__sections_85-86,0.821182469455801,13
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_63,0.818416758384807,14
BOC_1833__Book_of_Commandments_21,DC_1835__011__section_12,0.8142567275324405,15
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_31,0.8141275296251094,16
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_16,0.8140120919129658,17
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_34,0.8130983343896503,18
BOC_1833__Book_of_Commandments_21,DC_1835__039__section_41,0.8111399384622062,19
BOC_1833__Book_of_Commandments_21,DC_1835__029__section_31,0.8068905728111895,20
BOC_1833__Book_of_Commandments_22,DC_1835__019__section_21,0.9960869965696031,1
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_52,0.9294058080304849,2
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_36,0.9237003417085969,3
BOC_1833__Book_of_Commandments_22,DC_1835__027__section_29,0.921607229060744,4
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_29,0.9201134916792467,5
BOC_1833__Book_of_Commandments_22,DC_1835__075__sections_77-78,0.9142293655988675,6
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_40,0.9139862337953314,7
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_35,0.9111571540354352,8
BOC_1833__Book_of_Commandments_22,DC_1835__025__section_27,0.909612768883351,9
BOC_1833__Book_of_Commandments_22,DC_1835__031__section_33,0.9087210763345142,10
BOC_1833__Book_of_Commandments_22,BOM_1830__Ether_4,0.9067339422465737,11
BOC_1833__Book_of_Commandments_22,DC_1835__001__section_1,0.9060673839458927,12
BOC_1833__Book_of_Commandments_22,KJV__Jeremiah_34,0.9056764794071902,13
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_62,0.9047882138480534,14
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_58,0.9046125013384446,15
BOC_1833__Book_of_Commandments_22,KJV__Amos_1,0.9006350996377812,16
BOC_1833__Book_of_Commandments_22,BOM_1830__3_Nephi_27,0.9004431361173801,17
BOC_1833__Book_of_Commandments_22,BOM_1830__Mosiah_3,0.8990960208686779,18
BOC_1833__Book_of_Commandments_22,BOM_1830__2_Nephi_25,0.8984272666067268,19
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_1,0.8975069026318716,20
BOC_1833__Book_of_Commandments_23,DC_1835__020__section_22,0.9947984775701576,1
BOC_1833__Book_of_Commandments_23,DC_1835__106__sections_125-126-127,0.8829331230288803,2
BOC_1833__Book_of_Commandments_23,DC_1835__071__section_73,0.8811839744748743,3
BOC_1833__Book_of_Commandments_23,BOM_1830__Alma_38,0.8792616281705999,4
BOC_1833__Book_of_Commandments_23,DC_1835__055__section_57,0.8725396032841923,5
BOC_1833__Book_of_Commandments_23,DC_1835__090__section_95,0.8610742903275646,6
BOC_1833__Book_of_Commandments_23,DC_1835__036__section_38,0.8601021198548422,7
BOC_1833__Book_of_Commandments_23,BOC_1833__Book_of_Commandments_16,0.8551187480160944,8
BOC_1833__Book_of_Commandments_23,SR-34,0.8548638592381184,9
BOC_1833__Book_of_Commandments_23,DC_1835__079__section_82,0.854670971266062,10
BOC_1833__Book_of_Commandments_23,DC_1835__095__section_100,0.8526704268838338,11
BOC_1833__Book_of_Commandments_23,BOC_1833__Book_of_Commandments_63,0.8486484686543498,12
BOC_1833__Book_of_Commandments_23,SR-32,0.8484462932857416,13
BOC_1833__Book_of_Commandments_23,DC_1835__084__section_89,0.8480752743926094,14
BOC_1833__Book_of_Commandments_23,DC_1835__051__section_53,0.8478157214661716,15
BOC_1833__Book_of_Commandments_23,BOM_1830__Alma_39,0.8477595770118792,16
BOC_1833__Book_of_Commandments_23,DC_1835__069__section_71,0.8471372955949126,17
BOC_1833__Book_of_Commandments_23,BOC_1833__Book_of_Commandments_65,0.8462674889721875,18
BOC_1833__Book_of_Commandments_23,DC_1835__085__section_90,0.8460961774487202,19
BOC_1833__Book_of_Commandments_23,DC_1835__059__section_61,0.8454997823318485,20
BOC_1833__Book_of_Commandments_24,DC_1835__018__section_20,0.9932667069634257,1
BOC_1833__Book_of_Commandments_24,SR-6,0.9563321541419962,2
BOC_1833__Book_of_Commandments_24,SR-28,0.9472959167607525,3
BOC_1833__Book_of_Commandments_24,SR-35,0.944002426368517,4
BOC_1833__Book_of_Commandments_24,OC-6,0.9415186821650317,5
BOC_1833__Book_of_Commandments_24,SR-5,0.9398550704563998,6
BOC_1833__Book_of_Commandments_24,SR-24,0.9388566706052368,7
BOC_1833__Book_of_Commandments_24,DC_1835__102__section_107,0.9366863324193195,8
BOC_1833__Book_of_Commandments_24,BOM_1830__Mosiah_27,0.9357459303926057,9
BOC_1833__Book_of_Commandments_24,SR-12,0.9355081045162978,10
BOC_1833__Book_of_Commandments_24,OC-4,0.9352446009674829,11
BOC_1833__Book_of_Commandments_24,SR-22,0.9347322499945883,12
BOC_1833__Book_of_Commandments_24,SR-36,0.9340516662199838,13
BOC_1833__Book_of_Commandments_24,SR-9,0.9338783474853203,14
BOC_1833__Book_of_Commandments_24,SR-37,0.9329815167417379,15
BOC_1833__Book_of_Commandments_24,SR-18,0.93224073544114,16
BOC_1833__Book_of_Commandments_24,OC-2,0.9311687902343361,17
BOC_1833__Book_of_Commandments_24,SR-39,0.9301843165413913,18
BOC_1833__Book_of_Commandments_24,BOM_1830__Mosiah_3,0.9294832315577266,19
BOC_1833__Book_of_Commandments_24,SR-33,0.9292623010752885,20
BOC_1833__Book_of_Commandments_25,DC_1835__022__section_24,0.9999019408174966,1
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_60,0.9329814680510324,2
BOC_1833__Book_of_Commandments_25,DC_1835__033__section_35,0.932207725436596,3
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_37,0.9311068810975935,4
BOC_1833__Book_of_Commandments_25,KJV__Isaiah_49,0.921518195997512,5
BOC_1833__Book_of_Commandments_25,BOM_1830__1_Nephi_21,0.9139707872290962,6
BOC_1833__Book_of_Commandments_25,JS-2,0.9124507206789803,7
BOC_1833__Book_of_Commandments_25,BOM_1830__Mosiah_12,0.9108028567378288,8
BOC_1833__Book_of_Commandments_25,KJV__Isaiah_58,0.9104967065876898,9
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_30,0.9074190612484406,10
BOC_1833__Book_of_Commandments_25,DC_1835__023__section_25,0.9073372486367002,11
BOC_1833__Book_of_Commandments_25,DC_1835__036__section_38,0.907207552527242,12
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_26,0.9070603325929331,13
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_44,0.9053834648320092,14
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_41,0.9052717337873899,15
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_61,0.9047873842569257,16
BOC_1833__Book_of_Commandments_25,KJV__Isaiah_66,0.9023109960957255,17
BOC_1833__Book_of_Commandments_25,BOM_1830__3_Nephi_14,0.901782792453103,18
BOC_1833__Book_of_Commandments_25,KJV__Jeremiah_13,0.8993679653180674,19
BOC_1833__Book_of_Commandments_25,KJV__Jeremiah_30,0.8979875083134509,20
BOC_1833__Book_of_Commandments_26,DC_1835__023__section_25,0.9913364919209976,1
BOC_1833__Book_of_Commandments_26,KJV__2 Samuel_7,0.9436285339275926,2
BOC_1833__Book_of_Commandments_26,KJV__Jeremiah_13,0.9433484906860791,3
BOC_1833__Book_of_Commandments_26,KJV__Psalms_71,0.9377974008183226,4
BOC_1833__Book_of_Commandments_26,KJV__Job_33,0.9354683769052516,5
BOC_1833__Book_of_Commandments_26,KJV__Isaiah_49,0.9329919666266049,6
BOC_1833__Book_of_Commandments_26,KJV__Psalms_89,0.9321296711420682,7
BOC_1833__Book_of_Commandments_26,KJV__Isaiah_43,0.9284107988830227,8
BOC_1833__Book_of_Commandments_26,BOM_1830__2_Nephi_24,0.9283306970446862,9
BOC_1833__Book_of_Commandments_26,KJV__Psalms_32,0.9280875982761997,10
BOC_1833__Book_of_Commandments_26,KJV__Psalms_30,0.9273886386397234,11
BOC_1833__Book_of_Commandments_26,KJV__Proverbs_24,0.9273014449461822,12
BOC_1833__Book_of_Commandments_26,KJV__2 Kings_20,0.9266392750901413,13
BOC_1833__Book_of_Commandments_26,KJV__Isaiah_58,0.9263908670663766,14
BOC_1833__Book_of_Commandments_26,BOM_1830__3_Nephi_22,0.9263662325123635,15
BOC_1833__Book_of_Commandments_26,KJV__Psalms_50,0.9255509553785464,16
BOC_1833__Book_of_Commandments_26,BOM_1830__2_Nephi_8,0.9248685926830241,17
BOC_1833__Book_of_Commandments_26,KJV__Job_5,0.9240687726842383,18
BOC_1833__Book_of_Commandments_26,DC_1835__058__section_60,0.9240384207525604,19
BOC_1833__Book_of_Commandments_26,KJV__Isaiah_14,0.9234170468857062,20
BOC_1833__Book_of_Commandments_27,DC_1835__024__section_26,0.8903964176690374,1
BOC_1833__Book_of_Commandments_27,DC_1835__053__section_55,0.8864535692118514,2
BOC_1833__Book_of_Commandments_27,DC_1835__089__section_94,0.8803693513641412,3
BOC_1833__Book_of_Commandments_27,DC_1835__051__section_53,0.8653660309513905,4
BOC_1833__Book_of_Commandments_27,DC_1835__032__section_34,0.8651784228623886,5
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_57,0.8612179105122385,6
BOC_1833__Book_of_Commandments_27,DC_1835__036__section_38,0.8609092029214678,7
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_30,0.8608764743343631,8
BOC_1833__Book_of_Commandments_27,DC_1835__033__section_35,0.860704910643271,9
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_37,0.8569299559653528,10
BOC_1833__Book_of_Commandments_27,DC_1835__049__section_51,0.8536365188786259,11
BOC_1833__Book_of_Commandments_27,DC_1835__029__section_31,0.853104634494734,12
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_45,0.8510087280670319,13
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_64,0.8505009002110759,14
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_34,0.8504876370642869,15
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_40,0.8455726808819504,16
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_32,0.8453120379062953,17
BOC_1833__Book_of_Commandments_27,DC_1835__012__sections_13-14,0.8452125868392923,18
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_10,0.8447205664625519,19
BOC_1833__Book_of_Commandments_27,DC_1835__084__section_89,0.8432288243833099,20
BOC_1833__Book_of_Commandments_28,DC_1835__025__section_27,0.9144376853766473,1
BOC_1833__Book_of_Commandments_28,DC_1835__047__section_49,0.9142456582489619,2
BOC_1833__Book_of_Commandments_28,DC_1835__007__section_8,0.9078990757230264,3
BOC_1833__Book_of_Commandments_28,BOM_1830__Helaman_7,0.9053635187915887,4
BOC_1833__Book_of_Commandments_28,DC_1835__075__sections_77-78,0.9046410195945589,5
BOC_1833__Book_of_Commandments_28,DC_1835__090__section_95,0.9043962947026569,6
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_36,0.9000163454781864,7
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_35,0.8981560154068359,8
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_45,0.8964715276048202,9
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_40,0.896350985598123,10
BOC_1833__Book_of_Commandments_28,DC_1835__031__section_33,0.894209461259912,11
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_10,0.894100320216123,12
BOC_1833__Book_of_Commandments_28,DC_1835__079__section_82,0.8919432873350142,13
BOC_1833__Book_of_Commandments_28,DC_1835__036__section_38,0.8913453203285954,14
BOC_1833__Book_of_Commandments_28,KJV__Jeremiah_7,0.8895790481965107,15
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_7,0.8889414316396291,16
BOC_1833__Book_of_Commandments_28,BOM_1830__Ether_4,0.888549244370592,17
BOC_1833__Book_of_Commandments_28,DC_1835__084__section_89,0.8883247212205264,18
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_5,0.8879457668890304,19
BOC_1833__Book_of_Commandments_28,BOM_1830__Ether_5,0.8876162198064397,20
BOC_1833__Book_of_Commandments_29,DC_1835__027__section_29,0.9991445238489542,1
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_52,0.9677808386084843,2
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_40,0.9644793986819332,3
BOC_1833__Book_of_Commandments_29,DC_1835__001__section_1,0.9623118751576553,4
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_62,0.9609780726591488,5
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_1,0.9563892131074355,6
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_48,0.9560646772811853,7
BOC_1833__Book_of_Commandments_29,BOM_1830__2_Nephi_25,0.9554370055257956,8
BOC_1833__Book_of_Commandments_29,BOM_1830__Ether_4,0.9535051614951218,9
BOC_1833__Book_of_Commandments_29,BOM_1830__3_Nephi_27,0.9500827026054374,10
BOC_1833__Book_of_Commandments_29,BOM_1830__3_Nephi_21,0.9478794332543417,11
BOC_1833__Book_of_Commandments_29,BOM_1830__Alma_37,0.9461819530726459,12
BOC_1833__Book_of_Commandments_29,BOM_1830__2_Nephi_27,0.9459129807766533,13
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_58,0.9449822767182474,14
BOC_1833__Book_of_Commandments_29,DC_1835__031__section_33,0.9438971319185567,15
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_35,0.9424944480767852,16
BOC_1833__Book_of_Commandments_29,DC_1835__036__section_38,0.9419548544015377,17
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_37,0.9407166324226232,18
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_64,0.9401838266505538,19
BOC_1833__Book_of_Commandments_29,BOM_1830__Helaman_15,0.9383145079863433,20
BOC_1833__Book_of_Commandments_30,DC_1835__026__section_28,0.9744088345247872,1
BOC_1833__Book_of_Commandments_30,DC_1835__089__section_94,0.9404911672781952,2
BOC_1833__Book_of_Commandments_30,DC_1835__053__section_55,0.9352831945134378,3
BOC_1833__Book_of_Commandments_30,DC_1835__103__sections_108-109-110-111-112,0.9331240310335529,4
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_5,0.9311112429146655,5
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_44,0.9295279353179241,6
BOC_1833__Book_of_Commandments_30,DC_1835__005__section_6,0.9278686166276193,7
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_37,0.9263977211011805,8
BOC_1833__Book_of_Commandments_30,DC_1835__061__section_63,0.9263965824347564,9
BOC_1833__Book_of_Commandments_30,DC_1835__033__section_35,0.9259509681820097,10
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_64,0.924927787553497,11
BOC_1833__Book_of_Commandments_30,DC_1835__085__section_90,0.9239663972540779,12
BOC_1833__Book_of_Commandments_30,DC_1835__098__section_103,0.923562505395622,13
BOC_1833__Book_of_Commandments_30,DC_1835__049__section_51,0.9226411741535252,14
BOC_1833__Book_of_Commandments_30,BOM_1830__3_Nephi_12,0.9217256283770385,15
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_61,0.9209260515196216,16
BOC_1833__Book_of_Commandments_30,DC_1835__004__section_5,0.920117666785945,17
BOC_1833__Book_of_Commandments_30,DC_1835__099__section_104,0.9178881791265943,18
BOC_1833__Book_of_Commandments_30,DC_1835__037__section_39,0.9178763939674072,19
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_41,0.9177016942678609,20
BOC_1833__Book_of_Commandments_31,DC_1835__028__section_30,0.9119717542925199,1
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_30,0.9036484653187636,2
BOC_1833__Book_of_Commandments_31,DC_1835__051__section_53,0.9025127537851504,3
BOC_1833__Book_of_Commandments_31,DC_1835__029__section_31,0.895630851986963,4
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_34,0.893401256964106,5
BOC_1833__Book_of_Commandments_31,DC_1835__079__section_82,0.8877888833492431,6
BOC_1833__Book_of_Commandments_31,DC_1835__052__section_54,0.8859772179906494,7
BOC_1833__Book_of_Commandments_31,DC_1835__053__section_55,0.8819821920656071,8
BOC_1833__Book_of_Commandments_31,DC_1835__089__section_94,0.8785450961572947,9
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_32,0.873620389840459,10
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_56,0.8724155967772532,11
BOC_1833__Book_of_Commandments_31,DC_1835__075__sections_77-78,0.8721082898295163,12
BOC_1833__Book_of_Commandments_31,DC_1835__024__section_26,0.8712392982544427,13
BOC_1833__Book_of_Commandments_31,DC_1835__098__section_103,0.869795332094943,14
BOC_1833__Book_of_Commandments_31,DC_1835__069__section_71,0.8686973294495344,15
BOC_1833__Book_of_Commandments_31,DC_1835__085__section_90,0.8662635845925906,16
BOC_1833__Book_of_Commandments_31,DC_1835__015__section_17,0.8635971004435211,17
BOC_1833__Book_of_Commandments_31,DC_1835__047__section_49,0.8632003894907069,18
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_61,0.8628909188129464,19
BOC_1833__Book_of_Commandments_31,DC_1835__054__section_56,0.8606447453213852,20
BOC_1833__Book_of_Commandments_32,DC_1835__028__section_30,0.924316144320599,1
BOC_1833__Book_of_Commandments_32,DC_1835__049__section_51,0.9153271893929996,2
BOC_1833__Book_of_Commandments_32,DC_1835__051__section_53,0.9108095608602667,3
BOC_1833__Book_of_Commandments_32,BOC_1833__Book_of_Commandments_34,0.9098254907873269,4
BOC_1833__Book_of_Commandments_32,DC_1835__079__section_82,0.906833803372851,5
BOC_1833__Book_of_Commandments_32,DC_1835__029__section_31,0.9060762189732577,6
BOC_1833__Book_of_Commandments_32,DC_1835__090__section_95,0.9048300772161446,7
BOC_1833__Book_of_Commandments_32,DC_1835__036__section_38,0.8956145691761191,8
BOC_1833__Book_of_Commandments_32,DC_1835__075__sections_77-78,0.8948460551750891,9
BOC_1833__Book_of_Commandments_32,DC_1835__073__section_75,0.8938743554662094,10
BOC_1833__Book_of_Commandments_32,DC_1835__054__section_56,0.8927104090097484,11
