corpus_id,translation,book,chapter,chapter_date,header,verse,text,text_raw
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",35,"And behold you are they which are ordained of me to ordain priests and teachers to declare my gospel, according to the power of the Holy Ghost which is in you, and according to the callings and gifts of God unto men:","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And behold you are they which are ordained of me to ordain priests and teachers to declare my gospel, according to the power of the Holy Ghost which is in you, and according to the callings and gifts of God unto men:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",36,"And I Jesus Christ, your Lord and your God, have spoken it.","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And I Jesus Christ, your Lord and your God, have spoken it."
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",37,"These words are not of men, nor of man, but of me:","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. These words are not of men, nor of man, but of me:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",38,"Wherefore you shall testify they are of me, and not of man; for it is my voice which speaketh them unto you:","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. Wherefore you shall testify they are of me, and not of man; for it is my voice which speaketh them unto you:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",39,For they are given by my Spirit unto you:,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. For they are given by my Spirit unto you:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",40,"And by my power you can read them one to another; and save it were by my power, you could not have them:","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And by my power you can read them one to another; and save it were by my power, you could not have them:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",41,"Wherefore you can testify that you have heard my voice, and know my words.","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. Wherefore you can testify that you have heard my voice, and know my words."
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",42,"And now behold I give unto you, Oliver, and also unto David, that you shall search out the twelve which shall have the desires of which I have spoken; and by their desires and their works, you shall know them:","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And now behold I give unto you, Oliver, and also unto David, that you shall search out the twelve which shall have the desires of which I have spoken; and by their desires and their works, you shall know them:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",43,And when you have found them you shall show these things unto them.,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And when you have found them you shall show these things unto them."
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",44,And you shall fall down and worship the Father in my name:,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And you shall fall down and worship the Father in my name:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",45,"And you must preach unto the world, saying, you must repent and be baptized in the name of Jesus Christ:","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And you must preach unto the world, saying, you must repent and be baptized in the name of Jesus Christ:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",46,"For all men must repent and be baptized; and not only men, but women and children, which have arriven to the years of accountability.","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. For all men must repent and be baptized; and not only men, but women and children, which have arriven to the years of accountability."
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",47,"And now, after that you have received this, you must keep my commandments in all things:","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And now, after that you have received this, you must keep my commandments in all things:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",48,"And by your hands I will work a marvelous work among the children of men, unto the convincing of many of their sins, that they may come unto repentance; and that they may come unto the kingdom of my Father:","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And by your hands I will work a marvelous work among the children of men, unto the convincing of many of their sins, that they may come unto repentance; and that they may come unto the kingdom of my Father:"
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",49,Wherefore the blessings I give unto you are above all things.,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. Wherefore the blessings I give unto you are above all things."
BOC,1833,Book of Commandments,15,June 1829,"[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829.",50,"And after that you have received this, if you [k]eep not my commandments, you cannot be saved in the kingdom of my Father. Behold I Jesus Christ, your Lord and your God, and your Redeemer, by the power of my Spirit, have spoken it: Amen.","[edit] A Revelation to Joseph, Oliver and David, making known the calling of twelve disciples in these last days, and also, instructions relative to building up the church of Christ, according to the fulness of the gospel: Given in Fayette, New-York, June, 1829. And after that you have received this, if you [k]eep not my commandments, you cannot be saved in the kingdom of my Father. Behold I Jesus Christ, your Lord and your God, and your Redeemer, by the power of my Spirit, have spoken it: Amen."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",1,"Yea, even I, I am he, the beginning and the end: Yea, Alpha and Omega, Christ the Lord, the Redeemer of the world:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Yea, even I, I am he, the beginning and the end: Yea, Alpha and Omega, Christ the Lord, the Redeemer of the world:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",2,"I having accomplished and finished the will of him whose I am, even the Father:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: I having accomplished and finished the will of him whose I am, even the Father:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",3,"Having done this, that I might subdue all things unto myself:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Having done this, that I might subdue all things unto myself:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",4,"Retaining all power, even to the destroying of satan and his works at the end of the world, and the last great day of judgement, which I shall pass upon the inhabitants thereof, every man according to his works, and the deeds which he hath done.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Retaining all power, even to the destroying of satan and his works at the end of the world, and the last great day of judgement, which I shall pass upon the inhabitants thereof, every man according to his works, and the deeds which he hath done."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",5,"And surely every man must repent or suffer, for I God am endless:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And surely every man must repent or suffer, for I God am endless:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",6,"Wherefore, I revoke not the judgments which I shall pass, but woes shall go forth, weeping, wailing and gnashing of teeth:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Wherefore, I revoke not the judgments which I shall pass, but woes shall go forth, weeping, wailing and gnashing of teeth:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",7,"Yea, to those who are found on my left hand, nevertheless, it is not written, that there shall be no end to this torment; but it is written endless torment.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Yea, to those who are found on my left hand, nevertheless, it is not written, that there shall be no end to this torment; but it is written endless torment."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",8,"Again, it is written eternal damnation: wherefore it is more express than other scriptures, that it might work upon the hearts of the children of men, altogether for my name's glory:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Again, it is written eternal damnation: wherefore it is more express than other scriptures, that it might work upon the hearts of the children of men, altogether for my name's glory:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",9,"Wherefore, I will explain unto you, this mystery, for it is mete unto you, to know even as mine apostles.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Wherefore, I will explain unto you, this mystery, for it is mete unto you, to know even as mine apostles."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",10,"I speak unto you that are chosen in this thing, even as one, that you may enter into my rest.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: I speak unto you that are chosen in this thing, even as one, that you may enter into my rest."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",11,"For behold, the mystery of Godliness how great it is? for behold I am endless, and the punishment which is given by my hand, is endless punishment, for endless is my name:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: For behold, the mystery of Godliness how great it is? for behold I am endless, and the punishment which is given by my hand, is endless punishment, for endless is my name:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",12,Wherefore-- Eternal punishment ) Endless punishment is God's punishment: ) is God's punishment:,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Wherefore-- Eternal punishment ) Endless punishment is God's punishment: ) is God's punishment:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",13,"Wherefore, I command you by my name, and by my Almighty power, that you repent: repent, lest I smite you by the rod of my mouth, and by my wrath, and by my anger, and your sufferings be sore:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Wherefore, I command you by my name, and by my Almighty power, that you repent: repent, lest I smite you by the rod of my mouth, and by my wrath, and by my anger, and your sufferings be sore:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",14,How sore you know not!,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: How sore you know not!"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",15,How exquisite you know not!,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: How exquisite you know not!"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",16,"Yea, how hard to bear you know not!","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Yea, how hard to bear you know not!"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",17,"For behold, I God have suffered these things for all, that they might not suffer, if they would repent, but if they would not repent, they must suffer even as I:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: For behold, I God have suffered these things for all, that they might not suffer, if they would repent, but if they would not repent, they must suffer even as I:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",18,"Which suffering caused myself, even God, the greatest of all, to tremble because of pain, and to bleed at every pore, both body and spirit:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Which suffering caused myself, even God, the greatest of all, to tremble because of pain, and to bleed at every pore, both body and spirit:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",19,And would that I might not drink the bitter cup and shrink:,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And would that I might not drink the bitter cup and shrink:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",20,"Nevertheless, glory be to the Father, and I partook and finished my preparations unto the children of men:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Nevertheless, glory be to the Father, and I partook and finished my preparations unto the children of men:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",21,"Wherefore, I command you again by my Almighty power, that you confess your sins, lest you suffer these punishments of which I have spoken, of which in the smallest, yea, even in the least degree you have tasted at the time I withdrew my Spirit.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Wherefore, I command you again by my Almighty power, that you confess your sins, lest you suffer these punishments of which I have spoken, of which in the smallest, yea, even in the least degree you have tasted at the time I withdrew my Spirit."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",22,"And I command you, that you preach naught but repentance; and show not these things, neither speak these things unto the world, for they can not bear meat, but milk they must receive:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And I command you, that you preach naught but repentance; and show not these things, neither speak these things unto the world, for they can not bear meat, but milk they must receive:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",23,"Wherefore, they must not know these things lest they perish:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Wherefore, they must not know these things lest they perish:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",24,"Wherefore, learn of me, and listen to my words; walk in the meekness of my Spirit and you shall have peace in me, Jesus Christ by the will of the Father.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Wherefore, learn of me, and listen to my words; walk in the meekness of my Spirit and you shall have peace in me, Jesus Christ by the will of the Father."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",25,"And again: I command you, that thou shalt not covet thy neighbor's wife.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And again: I command you, that thou shalt not covet thy neighbor's wife."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",26,Nor seek thy neighbors life.,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Nor seek thy neighbors life."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",27,"And again: I command you, that thou shalt not covet thine own property, but impart it freely to the printing of the book of Mormon, which contains the truth and the word of God, which is my word to Gentile, that soon it may go to the Jew, of which the Lamanites are a remnant; that they may believe the gospel, and look not for a Messiah to come which has already come.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And again: I command you, that thou shalt not covet thine own property, but impart it freely to the printing of the book of Mormon, which contains the truth and the word of God, which is my word to Gentile, that soon it may go to the Jew, of which the Lamanites are a remnant; that they may believe the gospel, and look not for a Messiah to come which has already come."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",28,"And again: I command you, that thou shalt pray vocally as well as to thyself:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And again: I command you, that thou shalt pray vocally as well as to thyself:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",29,"Yea, before the world as well as in secret; in public as well as in private","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Yea, before the world as well as in secret; in public as well as in private"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",30,"And thou shalt declare glad tidings; yea, publish it upon the mountains, and upon every high place, and among every people which thou shalt be permitted to see.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And thou shalt declare glad tidings; yea, publish it upon the mountains, and upon every high place, and among every people which thou shalt be permitted to see."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",31,"And thou shalt do it with all humility, trusting in me, reviling not against revilers.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And thou shalt do it with all humility, trusting in me, reviling not against revilers."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",32,"And of tenets thou shalt not talk, but thou shalt declare repentance and faith on the Savior and remission of sins by baptism and by fire; yea, even the Holy Ghost.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And of tenets thou shalt not talk, but thou shalt declare repentance and faith on the Savior and remission of sins by baptism and by fire; yea, even the Holy Ghost."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",33,Behold this is a great and the last commandment which I shall give unto you:,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Behold this is a great and the last commandment which I shall give unto you:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",34,For this shall suffice for thy daily walk even unto the end of thy life.,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: For this shall suffice for thy daily walk even unto the end of thy life."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",35,"And misery thou shalt receive, if thou wilt slight these counsels: Yea, even destruction of thyself and property.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And misery thou shalt receive, if thou wilt slight these counsels: Yea, even destruction of thyself and property."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",36,"Impart a portion of thy property; Yea, even a part of thy lands and all save the support of thy family.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Impart a portion of thy property; Yea, even a part of thy lands and all save the support of thy family."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",37,Pay the printer's debt.,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Pay the printer's debt."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",37,Release thyself from bondage.,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Release thyself from bondage."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",39,"Leave thyself and home, except when thou shalt desire to see them.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Leave thyself and home, except when thou shalt desire to see them."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",40,"And speak freely to all: Yea, preach, exhort, declare the truth, even with a loud voice; with a sound of rejoicing, crying hosanna! hosanna! blessed be the name of the Lord God.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: And speak freely to all: Yea, preach, exhort, declare the truth, even with a loud voice; with a sound of rejoicing, crying hosanna! hosanna! blessed be the name of the Lord God."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",41,"Pray always and I will pour out my Spirit upon you, and great shall be your blessing:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Pray always and I will pour out my Spirit upon you, and great shall be your blessing:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",42,"Yea, even more than if you should obtain treasures of earth, and corruptibleness to the extent thereof.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Yea, even more than if you should obtain treasures of earth, and corruptibleness to the extent thereof."
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",43,"Behold, canst thou read this without rejoicing, and lifting up thy heart for gladness; or canst thou run about longer as a blind guide; or canst thou be humble and meek and conduct thyself wisely before me:","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Behold, canst thou read this without rejoicing, and lifting up thy heart for gladness; or canst thou run about longer as a blind guide; or canst thou be humble and meek and conduct thyself wisely before me:"
BOC,1833,Book of Commandments,16,March 1830,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:",44,"Yea, come unto me thy Savior, Amen.","[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal: Yea, come unto me thy Savior, Amen."
BOC,1833,Book of Commandments,17,April 6 1830,"[edit] A Revelation to Oliver, given in Manchester, New-York, April 6, 1830.",1,"Behold I speak unto you, Oliver, a few words.","[edit] A Revelation to Oliver, given in Manchester, New-York, April 6, 1830. Behold I speak unto you, Oliver, a few words."
BOC,1833,Book of Commandments,17,April 6 1830,"[edit] A Revelation to Oliver, given in Manchester, New-York, April 6, 1830.",2,"Behold thou art blessed, and art under no condemnation.","[edit] A Revelation to Oliver, given in Manchester, New-York, April 6, 1830. Behold thou art blessed, and art under no condemnation."
BOC,1833,Book of Commandments,17,April 6 1830,"[edit] A Revelation to Oliver, given in Manchester, New-York, April 6, 1830.",3,"But beware of pride, lest thou shouldst enter into temptation.","[edit] A Revelation to Oliver, given in Manchester, New-York, April 6, 1830. But beware of pride, lest thou shouldst enter into temptation."
BOC,1833,Book of Commandments,17,April 6 1830,"[edit] A Revelation to Oliver, given in Manchester, New-York, April 6, 1830.",4,"Make known thy calling unto the church, and also before the world; and thy heart shall be opened to preach the truth from henceforth and forever. Amen.","[edit] A Revelation to Oliver, given in Manchester, New-York, April 6, 1830. Make known thy calling unto the church, and also before the world; and thy heart shall be opened to preach the truth from henceforth and forever. Amen."
BOC,1833,Book of Commandments,18,"April 6, 1830","[edit] A Revelation to Hyrum, given in Manchester, New-York, April 6, 1830.",1,"Behold I speak unto you, Hyrum, a few words:","[edit] A Revelation to Hyrum, given in Manchester, New-York, April 6, 1830. Behold I speak unto you, Hyrum, a few words:"
