doc_id,chapter,actual_section,feature_class,feature_variant,neighbor_doc_id,similarity,rank
Isaiah_10,10,Isaiah_1_35,function_words,prepositions_freq,Jeremiah,0.983498680968563,1
Isaiah_10,10,Isaiah_1_35,function_words,prepositions_tfidf,Jeremiah,0.9690505840914199,1
Isaiah_10,10,Isaiah_1_35,function_words,pronouns_freq,Isaiah_1_35,0.8949128271030107,1
Isaiah_10,10,Isaiah_1_35,function_words,pronouns_tfidf,Isaiah_1_35,0.8683459737045565,1
Isaiah_10,10,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.8560083985707735,1
Isaiah_10,10,Isaiah_1_35,pos,pos3,Isaiah_1_35,0.8604057917283884,1
Isaiah_10,10,Isaiah_1_35,pos,pos4,Isaiah_1_35,0.6560734589967511,1
Isaiah_10,10,Isaiah_1_35,pos,pos5,Isaiah_1_35,0.4778175141208203,1
Isaiah_10,10,Isaiah_1_35,punctuation,punctuation_freq,Isaiah_1_35,0.9999244746543037,1
Isaiah_10,10,Isaiah_1_35,readability,readability,2 Samuel,0.9999768555793497,1
Isaiah_10,10,Isaiah_1_35,sentence,sentence_freq,Amos,0.9287023168595554,1
Isaiah_10,10,Isaiah_1_35,sentence,sentence_tfidf,Amos,0.9242190961844629,1
Isaiah_10,10,Isaiah_1_35,stem,stem1,Isaiah_1_35,0.8685090680178541,1
Isaiah_10,10,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.40818823579569374,1
Isaiah_10,10,Isaiah_1_35,stem,stem3,Isaiah_1_35,0.29099964817293705,1
Isaiah_10,10,Isaiah_1_35,word,word1,Isaiah_1_35,0.8597418472272135,1
Isaiah_10,10,Isaiah_1_35,word,word2,Isaiah_1_35,0.40066049053038116,1
Isaiah_10,10,Isaiah_1_35,word,word3,Isaiah_1_35,0.2900982661049784,1
Isaiah_10,10,Isaiah_1_35,word_length,word_length,Job,0.9999593966510941,1
Isaiah_11,11,Isaiah_1_35,char,char3,Isaiah_1_35,0.9007675590180106,1
Isaiah_11,11,Isaiah_1_35,char,char4,Isaiah_1_35,0.7978625099925241,1
Isaiah_11,11,Isaiah_1_35,char,char5,Isaiah_1_35,0.6594951837209668,1
Isaiah_11,11,Isaiah_1_35,function_words,auxiliaries_freq,Isaiah_1_35,0.9107894266123673,1
Isaiah_11,11,Isaiah_1_35,function_words,auxiliaries_tfidf,Isaiah_1_35,0.9033842339933424,1
Isaiah_11,11,Isaiah_1_35,function_words,basic_freq,Ezekiel,0.9845321374704147,1
Isaiah_11,11,Isaiah_1_35,function_words,basic_tfidf,Ezekiel,0.9798718765793895,1
Isaiah_11,11,Isaiah_1_35,function_words,conjunctions_freq,2 Kings,0.9983121482182834,1
Isaiah_11,11,Isaiah_1_35,function_words,conjunctions_tfidf,2 Kings,0.9960326006774216,1
Isaiah_11,11,Isaiah_1_35,function_words,kjv_freq,Isaiah_1_35,0.9769525252475532,1
Isaiah_11,11,Isaiah_1_35,function_words,kjv_tfidf,Isaiah_1_35,0.9709531473723036,1
Isaiah_11,11,Isaiah_1_35,function_words,prepositions_freq,Isaiah_1_35,0.9473934493617254,1
Isaiah_11,11,Isaiah_1_35,function_words,prepositions_tfidf,Isaiah_1_35,0.9337638119582776,1
Isaiah_11,11,Isaiah_1_35,function_words,pronouns_freq,Proverbs,0.8203355037660549,1
Isaiah_11,11,Isaiah_1_35,function_words,pronouns_tfidf,2 Kings,0.7794621271915262,1
Isaiah_11,11,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.7532610482721775,1
Isaiah_11,11,Isaiah_1_35,pos,pos3,Isaiah_1_35,0.8718484964075761,1
Isaiah_11,11,Isaiah_1_35,pos,pos4,Isaiah_1_35,0.6643497682117139,1
Isaiah_11,11,Isaiah_1_35,pos,pos5,Isaiah_1_35,0.4628295370109394,1
Isaiah_11,11,Isaiah_1_35,punctuation,punctuation_freq,Hosea,0.9983021195624954,1
Isaiah_11,11,Isaiah_1_35,readability,readability,Ezekiel,0.9982262283393397,1
Isaiah_11,11,Isaiah_1_35,sentence,sentence_freq,Ezekiel,0.8786202465828239,1
Isaiah_11,11,Isaiah_1_35,sentence,sentence_tfidf,Isaiah_56_66,0.8659669604215181,1
Isaiah_11,11,Isaiah_1_35,stem,stem1,Isaiah_1_35,0.8522253398236027,1
Isaiah_11,11,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.36777276425197214,1
Isaiah_11,11,Isaiah_1_35,stem,stem3,Isaiah_1_35,0.20857766838653774,1
Isaiah_11,11,Isaiah_1_35,word,word1,Isaiah_1_35,0.8437657462596763,1
Isaiah_11,11,Isaiah_1_35,word,word2,Isaiah_1_35,0.362566331253997,1
Isaiah_11,11,Isaiah_1_35,word,word3,Isaiah_1_35,0.20764240518148758,1
Isaiah_11,11,Isaiah_1_35,word_length,word_length,1 Kings,0.999905930495896,1
Isaiah_12,12,Isaiah_1_35,char,char3,Psalms,0.7261310161339017,1
Isaiah_12,12,Isaiah_1_35,char,char4,Psalms,0.5011582070242417,1
Isaiah_12,12,Isaiah_1_35,char,char5,Psalms,0.3346151307332348,1
Isaiah_12,12,Isaiah_1_35,function_words,auxiliaries_freq,Proverbs,0.9134783714128243,1
Isaiah_12,12,Isaiah_1_35,function_words,auxiliaries_tfidf,Proverbs,0.8982662905037,1
Isaiah_12,12,Isaiah_1_35,function_words,basic_freq,Proverbs,0.9097419115813582,1
Isaiah_12,12,Isaiah_1_35,function_words,basic_tfidf,Proverbs,0.8956445179522226,1
Isaiah_12,12,Isaiah_1_35,function_words,conjunctions_freq,Psalms,0.9752512616229093,1
Isaiah_12,12,Isaiah_1_35,function_words,conjunctions_tfidf,Hosea,0.9159919531751927,1
Isaiah_12,12,Isaiah_1_35,function_words,kjv_freq,Job,0.9356295317563924,1
Isaiah_12,12,Isaiah_1_35,function_words,kjv_tfidf,Job,0.9109307211774911,1
Isaiah_12,12,Isaiah_1_35,function_words,prepositions_freq,Psalms,0.9355254781438687,1
Isaiah_12,12,Isaiah_1_35,function_words,prepositions_tfidf,Psalms,0.9096717396519053,1
Isaiah_12,12,Isaiah_1_35,function_words,pronouns_freq,Job,0.8251799337096293,1
Isaiah_12,12,Isaiah_1_35,function_words,pronouns_tfidf,Job,0.80569331588543,1
Isaiah_12,12,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.5997408063391254,1
Isaiah_12,12,Isaiah_1_35,pos,pos3,Psalms,0.5020666547040089,1
Isaiah_12,12,Isaiah_1_35,pos,pos4,Psalms,0.24218620951893308,1
Isaiah_12,12,Isaiah_1_35,pos,pos5,Psalms,0.1306544996531675,1
Isaiah_12,12,Isaiah_1_35,punctuation,punctuation_freq,Hosea,0.9993011616053282,1
Isaiah_12,12,Isaiah_1_35,readability,readability,1 Samuel,0.9997228307699126,1
Isaiah_12,12,Isaiah_1_35,sentence,sentence_freq,Hosea,0.8860387698365613,1
Isaiah_12,12,Isaiah_1_35,sentence,sentence_tfidf,Hosea,0.8436478505097345,1
Isaiah_12,12,Isaiah_1_35,stem,stem1,Psalms,0.6063022455991711,1
Isaiah_12,12,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.15356791104706863,1
Isaiah_12,12,Isaiah_1_35,stem,stem3,Isaiah_1_35,0.10921190265703141,1
Isaiah_12,12,Isaiah_1_35,word,word1,Psalms,0.5750863568061925,1
Isaiah_12,12,Isaiah_1_35,word,word2,Isaiah_1_35,0.15223435588583556,1
Isaiah_12,12,Isaiah_1_35,word,word3,Isaiah_1_35,0.10947142829628388,1
Isaiah_12,12,Isaiah_1_35,word_length,word_length,Isaiah_36_39,0.9999002711746527,1
Isaiah_13,13,Isaiah_1_35,char,char3,Isaiah_1_35,0.9166831412282217,1
Isaiah_13,13,Isaiah_1_35,char,char4,Isaiah_1_35,0.7988919938132029,1
Isaiah_13,13,Isaiah_1_35,char,char5,Isaiah_1_35,0.6349915032452931,1
Isaiah_13,13,Isaiah_1_35,function_words,auxiliaries_freq,Isaiah_1_35,0.9760753342733675,1
Isaiah_13,13,Isaiah_1_35,function_words,auxiliaries_tfidf,Isaiah_1_35,0.9710461575863554,1
Isaiah_13,13,Isaiah_1_35,function_words,basic_freq,Isaiah_1_35,0.9891370576774564,1
Isaiah_13,13,Isaiah_1_35,function_words,basic_tfidf,Isaiah_1_35,0.9863998414988685,1
Isaiah_13,13,Isaiah_1_35,function_words,conjunctions_freq,Isaiah_1_35,0.9980770507554668,1
Isaiah_13,13,Isaiah_1_35,function_words,conjunctions_tfidf,Isaiah_1_35,0.9947953840524945,1
Isaiah_13,13,Isaiah_1_35,function_words,kjv_freq,Isaiah_1_35,0.9787113825489572,1
Isaiah_13,13,Isaiah_1_35,function_words,kjv_tfidf,Isaiah_1_35,0.9739457344048233,1
Isaiah_13,13,Isaiah_1_35,function_words,prepositions_freq,2 Kings,0.9875720036721124,1
Isaiah_13,13,Isaiah_1_35,function_words,prepositions_tfidf,2 Kings,0.9819335579772663,1
Isaiah_13,13,Isaiah_1_35,function_words,pronouns_freq,Hosea,0.8451399189621562,1
Isaiah_13,13,Isaiah_1_35,function_words,pronouns_tfidf,Hosea,0.8304479721628529,1
Isaiah_13,13,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.7377858073659112,1
Isaiah_13,13,Isaiah_1_35,pos,pos3,Isaiah_1_35,0.8487631761355311,1
Isaiah_13,13,Isaiah_1_35,pos,pos4,Isaiah_1_35,0.6098950585849363,1
Isaiah_13,13,Isaiah_1_35,pos,pos5,Isaiah_1_35,0.41653388349469334,1
Isaiah_13,13,Isaiah_1_35,punctuation,punctuation_freq,Job,0.9952367663628559,1
Isaiah_13,13,Isaiah_1_35,readability,readability,Isaiah_56_66,0.9998981566388178,1
Isaiah_13,13,Isaiah_1_35,sentence,sentence_freq,Hosea,0.8914413957991842,1
Isaiah_13,13,Isaiah_1_35,sentence,sentence_tfidf,Hosea,0.8833482517784876,1
Isaiah_13,13,Isaiah_1_35,stem,stem1,Isaiah_1_35,0.83559861699442906,1
Isaiah_13,13,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.3492976554393336,1
Isaiah_13,13,Isaiah_1_35,stem,stem3,Isaiah_1_35,0.20763864419546754,1
Isaiah_13,13,Isaiah_1_35,word,word1,Isaiah_1_35,0.8204264782247077,1
Isaiah_13,13,Isaiah_1_35,word,word2,Isaiah_1_35,0.3436596800345321,1
Isaiah_13,13,Isaiah_1_35,word,word3,Isaiah_1_35,0.20798483167830925,1
Isaiah_13,13,Isaiah_1_35,word_length,word_length,Isaiah_1_35,0.9998693142705029,1
Isaiah_14,14,Isaiah_1_35,char,char3,Isaiah_1_35,0.9338416741344214,1
Isaiah_14,14,Isaiah_1_35,char,char4,Isaiah_1_35,0.8215771718026408,1
Isaiah_14,14,Isaiah_1_35,char,char5,Isaiah_1_35,0.6570360529401451,1
Isaiah_14,14,Isaiah_1_35,function_words,auxiliaries_freq,Hosea,0.973114792134945,1
Isaiah_14,14,Isaiah_1_35,function_words,auxiliaries_tfidf,Hosea,0.9686909762945144,1
Isaiah_14,14,Isaiah_1_35,function_words,basic_freq,Amos,0.9899664549814062,1
Isaiah_14,14,Isaiah_1_35,function_words,basic_tfidf,Isaiah_1_35,0.9867194602668836,1
Isaiah_14,14,Isaiah_1_35,function_words,conjunctions_freq,Isaiah_40_55,0.9978980954842583,1
Isaiah_14,14,Isaiah_1_35,function_words,conjunctions_tfidf,Isaiah_40_55,0.9939852252748744,1
Isaiah_14,14,Isaiah_1_35,function_words,kjv_freq,Ezekiel,0.9852973439982309,1
Isaiah_14,14,Isaiah_1_35,function_words,kjv_tfidf,Ezekiel,0.9788395850267813,1
Isaiah_14,14,Isaiah_1_35,function_words,prepositions_freq,Isaiah_1_35,0.9857673222977024,1
Isaiah_14,14,Isaiah_1_35,function_words,prepositions_tfidf,Isaiah_1_35,0.9727437587717002,1
Isaiah_14,14,Isaiah_1_35,function_words,pronouns_freq,Ezekiel,0.8741530442797412,1
Isaiah_14,14,Isaiah_1_35,function_words,pronouns_tfidf,Isaiah_36_39,0.8502640477104444,1
Isaiah_14,14,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.8491731413149601,1
Isaiah_14,14,Isaiah_1_35,pos,pos3,Isaiah_1_35,0.8792219173998335,1
Isaiah_14,14,Isaiah_1_35,pos,pos4,Isaiah_1_35,0.6770044633217648,1
Isaiah_14,14,Isaiah_1_35,pos,pos5,Isaiah_1_35,0.4859655058630086,1
Isaiah_14,14,Isaiah_1_35,punctuation,punctuation_freq,Amos,0.9995252271833355,1
Isaiah_14,14,Isaiah_1_35,readability,readability,Hosea,0.9996822928384096,1
Isaiah_14,14,Isaiah_1_35,sentence,sentence_freq,2 Samuel,0.9787057870292597,1
Isaiah_14,14,Isaiah_1_35,sentence,sentence_tfidf,2 Samuel,0.9700614448370353,1
Isaiah_14,14,Isaiah_1_35,stem,stem1,Isaiah_1_35,0.8563178846093714,1
Isaiah_14,14,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.36342862032786766,1
Isaiah_14,14,Isaiah_1_35,stem,stem3,Isaiah_1_35,0.24950768997767486,1
Isaiah_14,14,Isaiah_1_35,word,word1,Isaiah_1_35,0.8451378315146472,1
Isaiah_14,14,Isaiah_1_35,word,word2,Isaiah_1_35,0.3574989306894475,1
Isaiah_14,14,Isaiah_1_35,word,word3,Isaiah_1_35,0.24841534735845952,1
Isaiah_14,14,Isaiah_1_35,word_length,word_length,2 Samuel,0.9998578890110291,1
Isaiah_15,15,Isaiah_1_35,char,char3,Isaiah_1_35,0.7361242079028812,1
Isaiah_15,15,Isaiah_1_35,char,char4,Isaiah_1_35,0.533545929154013,1
Isaiah_15,15,Isaiah_1_35,char,char5,Isaiah_1_35,0.3716482318670267,1
Isaiah_15,15,Isaiah_1_35,function_words,auxiliaries_freq,Isaiah_1_35,0.9736489692663037,1
Isaiah_15,15,Isaiah_1_35,function_words,auxiliaries_tfidf,Isaiah_1_35,0.9664932772892721,1
Isaiah_15,15,Isaiah_1_35,function_words,basic_freq,Psalms,0.9576384082188311,1
Isaiah_15,15,Isaiah_1_35,function_words,basic_tfidf,Isaiah_1_35,0.9490286762824341,1
Isaiah_15,15,Isaiah_1_35,function_words,conjunctions_freq,Psalms,0.9619729261015716,1
Isaiah_15,15,Isaiah_1_35,function_words,conjunctions_tfidf,Psalms,0.9355262479808392,1
Isaiah_15,15,Isaiah_1_35,function_words,kjv_freq,Isaiah_1_35,0.948758738451461,1
Isaiah_15,15,Isaiah_1_35,function_words,kjv_tfidf,Isaiah_1_35,0.9423918380277666,1
Isaiah_15,15,Isaiah_1_35,function_words,prepositions_freq,Hosea,0.9650193572064659,1
Isaiah_15,15,Isaiah_1_35,function_words,prepositions_tfidf,1 Kings,0.9454906125787237,1
Isaiah_15,15,Isaiah_1_35,function_words,pronouns_freq,Hosea,0.7196553580022889,1
Isaiah_15,15,Isaiah_1_35,function_words,pronouns_tfidf,Hosea,0.6572157266103249,1
Isaiah_15,15,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.6533555752485266,1
Isaiah_15,15,Isaiah_1_35,pos,pos3,Isaiah_1_35,0.6516284241692833,1
Isaiah_15,15,Isaiah_1_35,pos,pos4,Isaiah_1_35,0.39425930634797174,1
Isaiah_15,15,Isaiah_1_35,pos,pos5,Isaiah_1_35,0.24605876091799675,1
Isaiah_15,15,Isaiah_1_35,punctuation,punctuation_freq,Hosea,0.9986675026339222,1
Isaiah_15,15,Isaiah_1_35,readability,readability,Amos,0.9998405138744134,1
Isaiah_15,15,Isaiah_1_35,sentence,sentence_freq,Ezekiel,0.9120324715586408,1
Isaiah_15,15,Isaiah_1_35,sentence,sentence_tfidf,Isaiah_36_39,0.9200217935213959,1
Isaiah_15,15,Isaiah_1_35,stem,stem1,Isaiah_1_35,0.5558519686124358,1
Isaiah_15,15,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.18338285872520538,1
Isaiah_15,15,Isaiah_1_35,stem,stem3,Isaiah_1_35,0.11814732682165446,1
Isaiah_15,15,Isaiah_1_35,word,word1,Isaiah_1_35,0.5479089203340939,1
Isaiah_15,15,Isaiah_1_35,word,word2,Isaiah_1_35,0.17841949848018052,1
Isaiah_15,15,Isaiah_1_35,word,word3,Isaiah_1_35,0.11708737104038985,1
Isaiah_15,15,Isaiah_1_35,word_length,word_length,Ezekiel,0.9997477920642647,1
Isaiah_16,16,Isaiah_1_35,char,char3,Isaiah_1_35,0.8486868424937551,1
Isaiah_16,16,Isaiah_1_35,char,char4,Isaiah_1_35,0.6661374997603543,1
Isaiah_16,16,Isaiah_1_35,char,char5,Isaiah_1_35,0.4988685910238352,1
Isaiah_16,16,Isaiah_1_35,function_words,auxiliaries_freq,Isaiah_1_35,0.9851694591130103,1
Isaiah_16,16,Isaiah_1_35,function_words,auxiliaries_tfidf,Isaiah_1_35,0.9797055164220312,1
Isaiah_16,16,Isaiah_1_35,function_words,basic_freq,Psalms,0.9815362096529231,1
Isaiah_16,16,Isaiah_1_35,function_words,basic_tfidf,Psalms,0.9788501980424219,1
Isaiah_16,16,Isaiah_1_35,function_words,conjunctions_freq,Psalms,0.9868467239354691,1
Isaiah_16,16,Isaiah_1_35,function_words,conjunctions_tfidf,Psalms,0.9706749116772047,1
Isaiah_16,16,Isaiah_1_35,function_words,kjv_freq,Isaiah_1_35,0.980833680409666,1
Isaiah_16,16,Isaiah_1_35,function_words,kjv_tfidf,Isaiah_1_35,0.9802540358076403,1
Isaiah_16,16,Isaiah_1_35,function_words,prepositions_freq,Isaiah_1_35,0.9821212957658156,1
Isaiah_16,16,Isaiah_1_35,function_words,prepositions_tfidf,Isaiah_1_35,0.9753080692059489,1
Isaiah_16,16,Isaiah_1_35,function_words,pronouns_freq,Isaiah_1_35,0.9376153519219732,1
Isaiah_16,16,Isaiah_1_35,function_words,pronouns_tfidf,Isaiah_1_35,0.9036411855496291,1
Isaiah_16,16,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.6912822875998241,1
Isaiah_16,16,Isaiah_1_35,pos,pos3,Isaiah_1_35,0.8106034196977158,1
Isaiah_16,16,Isaiah_1_35,pos,pos4,Isaiah_1_35,0.5507825497665527,1
Isaiah_16,16,Isaiah_1_35,pos,pos5,Isaiah_1_35,0.363853190289123,1
Isaiah_16,16,Isaiah_1_35,punctuation,punctuation_freq,Hosea,0.9982549227039315,1
Isaiah_16,16,Isaiah_1_35,readability,readability,Isaiah_56_66,0.9997379927922309,1
Isaiah_16,16,Isaiah_1_35,sentence,sentence_freq,Isaiah_56_66,0.9561322997952065,1
Isaiah_16,16,Isaiah_1_35,sentence,sentence_tfidf,Isaiah_56_66,0.9531107131096234,1
Isaiah_16,16,Isaiah_1_35,stem,stem1,Isaiah_1_35,0.7153856151713855,1
Isaiah_16,16,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.26555816774391866,1
Isaiah_16,16,Isaiah_1_35,stem,stem3,Isaiah_1_35,0.1673282624606883,1
Isaiah_16,16,Isaiah_1_35,word,word1,Isaiah_1_35,0.6965019749783063,1
Isaiah_16,16,Isaiah_1_35,word,word2,Isaiah_1_35,0.25623081914691437,1
Isaiah_16,16,Isaiah_1_35,word,word3,Isaiah_1_35,0.16340531049922763,1
Isaiah_16,16,Isaiah_1_35,word_length,word_length,Isaiah_56_66,0.9999070492560505,1
Isaiah_17,17,Isaiah_1_35,char,char3,Isaiah_1_35,0.879726127823425,1
Isaiah_17,17,Isaiah_1_35,char,char4,Isaiah_1_35,0.7150377257839956,1
Isaiah_17,17,Isaiah_1_35,char,char5,Isaiah_1_35,0.5576040992335181,1
Isaiah_17,17,Isaiah_1_35,function_words,auxiliaries_freq,Isaiah_1_35,0.9680835896776467,1
Isaiah_17,17,Isaiah_1_35,function_words,auxiliaries_tfidf,Isaiah_1_35,0.9557806553672878,1
Isaiah_17,17,Isaiah_1_35,function_words,basic_freq,Isaiah_1_35,0.9822016015214075,1
Isaiah_17,17,Isaiah_1_35,function_words,basic_tfidf,Isaiah_1_35,0.9753265697137541,1
Isaiah_17,17,Isaiah_1_35,function_words,conjunctions_freq,2 Kings,0.9874925509646204,1
Isaiah_17,17,Isaiah_1_35,function_words,conjunctions_tfidf,Job,0.9576215034014192,1
Isaiah_17,17,Isaiah_1_35,function_words,kjv_freq,Isaiah_1_35,0.9808508645791534,1
Isaiah_17,17,Isaiah_1_35,function_words,kjv_tfidf,Isaiah_1_35,0.9752398981799224,1
Isaiah_17,17,Isaiah_1_35,function_words,prepositions_freq,2 Kings,0.9793746083485155,1
Isaiah_17,17,Isaiah_1_35,function_words,prepositions_tfidf,2 Kings,0.9663097279985594,1
Isaiah_17,17,Isaiah_1_35,function_words,pronouns_freq,Proverbs,0.7581849036099428,1
Isaiah_17,17,Isaiah_1_35,function_words,pronouns_tfidf,Isaiah_1_35,0.6982275716611271,1
Isaiah_17,17,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.7188410798582124,1
Isaiah_17,17,Isaiah_1_35,pos,pos3,Isaiah_1_35,0.8264732028565965,1
Isaiah_17,17,Isaiah_1_35,pos,pos4,Isaiah_1_35,0.5872737488529413,1
Isaiah_17,17,Isaiah_1_35,pos,pos5,Isaiah_1_35,0.3965432769667727,1
Isaiah_17,17,Isaiah_1_35,punctuation,punctuation_freq,1 Samuel,0.9990028025762298,1
Isaiah_17,17,Isaiah_1_35,readability,readability,Isaiah_1_35,0.9999609046251468,1
Isaiah_17,17,Isaiah_1_35,sentence,sentence_freq,Isaiah_56_66,0.9866579097770726,1
Isaiah_17,17,Isaiah_1_35,sentence,sentence_tfidf,Isaiah_56_66,0.9866718452873895,1
Isaiah_17,17,Isaiah_1_35,stem,stem1,Isaiah_1_35,0.7788119257776315,1
Isaiah_17,17,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.3299252720253163,1
Isaiah_17,17,Isaiah_1_35,stem,stem3,Isaiah_1_35,0.21607539511829843,1
Isaiah_17,17,Isaiah_1_35,word,word1,Isaiah_1_35,0.7668781311760138,1
Isaiah_17,17,Isaiah_1_35,word,word2,Isaiah_1_35,0.3208204088600699,1
Isaiah_17,17,Isaiah_1_35,word,word3,Isaiah_1_35,0.2130151152273585,1
Isaiah_17,17,Isaiah_1_35,word_length,word_length,Isaiah_1_35,0.9999330143737184,1
Isaiah_18,18,Isaiah_1_35,char,char3,Isaiah_1_35,0.8039856968738097,1
Isaiah_18,18,Isaiah_1_35,char,char4,Isaiah_1_35,0.5857929578638925,1
Isaiah_18,18,Isaiah_1_35,char,char5,Isaiah_1_35,0.405311536855902,1
Isaiah_18,18,Isaiah_1_35,function_words,auxiliaries_freq,Isaiah_1_35,0.9510872170775411,1
Isaiah_18,18,Isaiah_1_35,function_words,auxiliaries_tfidf,Isaiah_1_35,0.9440968202092841,1
Isaiah_18,18,Isaiah_1_35,function_words,basic_freq,Jeremiah,0.9840799319080812,1
Isaiah_18,18,Isaiah_1_35,function_words,basic_tfidf,Jeremiah,0.9790571361482625,1
Isaiah_18,18,Isaiah_1_35,function_words,conjunctions_freq,1 Kings,0.9981681707776017,1
Isaiah_18,18,Isaiah_1_35,function_words,conjunctions_tfidf,1 Kings,0.9958307182144188,1
Isaiah_18,18,Isaiah_1_35,function_words,kjv_freq,Amos,0.9859815686118331,1
Isaiah_18,18,Isaiah_1_35,function_words,kjv_tfidf,Amos,0.9739514770739228,1
Isaiah_18,18,Isaiah_1_35,function_words,prepositions_freq,Ezekiel,0.9747471780712141,1
Isaiah_18,18,Isaiah_1_35,function_words,prepositions_tfidf,Ezekiel,0.9488235751537291,1
Isaiah_18,18,Isaiah_1_35,function_words,pronouns_freq,Isaiah_1_35,0.7391714909701216,1
Isaiah_18,18,Isaiah_1_35,function_words,pronouns_tfidf,Isaiah_1_35,0.7179264440412532,1
Isaiah_18,18,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.687884421539236,1
Isaiah_18,18,Isaiah_1_35,pos,pos3,Isaiah_1_35,0.7435516135016754,1
Isaiah_18,18,Isaiah_1_35,pos,pos4,Isaiah_1_35,0.4807385111013165,1
Isaiah_18,18,Isaiah_1_35,pos,pos5,Isaiah_1_35,0.3050607157219386,1
Isaiah_18,18,Isaiah_1_35,punctuation,punctuation_freq,Jeremiah,0.996768501608664,1
Isaiah_18,18,Isaiah_1_35,readability,readability,Ezekiel,0.9901214753811783,1
Isaiah_18,18,Isaiah_1_35,sentence,sentence_freq,Ezekiel,0.6691671669677743,1
Isaiah_18,18,Isaiah_1_35,sentence,sentence_tfidf,Ezekiel,0.7319551623769636,1
Isaiah_18,18,Isaiah_1_35,stem,stem1,Isaiah_1_35,0.6707308709462014,1
Isaiah_18,18,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.20334775053924117,1
Isaiah_18,18,Isaiah_1_35,stem,stem3,Isaiah_1_35,0.1389961746069462,1
Isaiah_18,18,Isaiah_1_35,word,word1,Isaiah_1_35,0.6453162007375721,1
Isaiah_18,18,Isaiah_1_35,word,word2,Isaiah_1_35,0.19999885501724549,1
Isaiah_18,18,Isaiah_1_35,word,word3,Isaiah_1_35,0.13911153534979528,1
Isaiah_18,18,Isaiah_1_35,word_length,word_length,Isaiah_56_66,0.9999389675453055,1
Isaiah_19,19,Isaiah_1_35,char,char3,Isaiah_1_35,0.8544449739330201,1
Isaiah_19,19,Isaiah_1_35,char,char4,Isaiah_1_35,0.7544409307322308,1
Isaiah_19,19,Isaiah_1_35,char,char5,Isaiah_1_35,0.638649292596277,1
Isaiah_19,19,Isaiah_1_35,function_words,auxiliaries_freq,Isaiah_1_35,0.9637881759768276,1
Isaiah_19,19,Isaiah_1_35,function_words,auxiliaries_tfidf,Isaiah_1_35,0.9629009129430276,1
Isaiah_19,19,Isaiah_1_35,function_words,basic_freq,Ezekiel,0.9889940730636108,1
Isaiah_19,19,Isaiah_1_35,function_words,basic_tfidf,Isaiah_1_35,0.9835893218210036,1
Isaiah_19,19,Isaiah_1_35,function_words,conjunctions_freq,2 Kings,0.9964742298163675,1
Isaiah_19,19,Isaiah_1_35,function_words,conjunctions_tfidf,2 Kings,0.9907026287881959,1
Isaiah_19,19,Isaiah_1_35,function_words,kjv_freq,Isaiah_1_35,0.9894073197437825,1
Isaiah_19,19,Isaiah_1_35,function_words,kjv_tfidf,Isaiah_1_35,0.9861058374733789,1
Isaiah_19,19,Isaiah_1_35,function_words,prepositions_freq,Ezekiel,0.98001537384934,1
Isaiah_19,19,Isaiah_1_35,function_words,prepositions_tfidf,Isaiah_36_39,0.9668286859504124,1
Isaiah_19,19,Isaiah_1_35,function_words,pronouns_freq,Hosea,0.7808596906208396,1
Isaiah_19,19,Isaiah_1_35,function_words,pronouns_tfidf,Isaiah_1_35,0.7127621211858229,1
Isaiah_19,19,Isaiah_1_35,lexical,lexical_richness,Isaiah_36_39,0.7936891148433537,1
Isaiah_19,19,Isaiah_1_35,pos,pos3,Isaiah_1_35,0.8664860654119653,1
Isaiah_19,19,Isaiah_1_35,pos,pos4,Isaiah_1_35,0.6661388015499703,1
Isaiah_19,19,Isaiah_1_35,pos,pos5,Isaiah_1_35,0.4804456656454837,1
Isaiah_19,19,Isaiah_1_35,punctuation,punctuation_freq,1 Samuel,0.9991541516440492,1
Isaiah_19,19,Isaiah_1_35,readability,readability,Isaiah_36_39,0.999917972464553,1
Isaiah_19,19,Isaiah_1_35,sentence,sentence_freq,Isaiah_56_66,0.9172232326752636,1
Isaiah_19,19,Isaiah_1_35,sentence,sentence_tfidf,Isaiah_40_55,0.9136710322782727,1
Isaiah_19,19,Isaiah_1_35,stem,stem1,Isaiah_1_35,0.8211606527642461,1
Isaiah_19,19,Isaiah_1_35,stem,stem2,Isaiah_1_35,0.4269925903110118,1
