Source,Target,Weight,Type
Psalms_150,Psalms_1,4,undirected
Psalms_150,Psalms_100,21,undirected
Psalms_150,Psalms_101,11,undirected
Psalms_150,Psalms_103,2,undirected
Psalms_150,Psalms_11,11,undirected
Psalms_150,Psalms_110,3,undirected
Psalms_150,Psalms_111,2,undirected
Psalms_150,Psalms_112,17,undirected
Psalms_150,Psalms_113,7,undirected
Psalms_150,Psalms_114,11,undirected
Psalms_150,Psalms_116,3,undirected
Psalms_150,Psalms_117,41,undirected
Psalms_150,Psalms_12,11,undirected
Psalms_150,Psalms_120,17,undirected
Psalms_150,Psalms_122,3,undirected
Psalms_150,Psalms_123,14,undirected
Psalms_150,Psalms_124,5,undirected
Psalms_150,Psalms_125,3,undirected
Psalms_150,Psalms_126,12,undirected
Psalms_150,Psalms_127,15,undirected
Psalms_150,Psalms_128,7,undirected
Psalms_150,Psalms_129,5,undirected
Psalms_150,Psalms_130,9,undirected
Psalms_150,Psalms_131,12,undirected
Psalms_150,Psalms_132,8,undirected
Psalms_150,Psalms_133,13,undirected
Psalms_150,Psalms_134,13,undirected
Psalms_150,Psalms_136,2,undirected
Psalms_150,Psalms_137,1,undirected
Psalms_150,Psalms_14,1,undirected
Psalms_150,Psalms_145,19,undirected
Psalms_150,Psalms_146,7,undirected
Psalms_150,Psalms_147,9,undirected
Psalms_150,Psalms_148,6,undirected
Psalms_150,Psalms_149,52,undirected
Psalms_150,Psalms_15,8,undirected
Psalms_150,Psalms_2,5,undirected
Psalms_150,Psalms_20,9,undirected
Psalms_150,Psalms_23,2,undirected
Psalms_150,Psalms_24,14,undirected
Psalms_150,Psalms_26,6,undirected
Psalms_150,Psalms_28,5,undirected
Psalms_150,Psalms_29,24,undirected
Psalms_150,Psalms_33,2,undirected
Psalms_150,Psalms_4,4,undirected
Psalms_150,Psalms_41,2,undirected
Psalms_150,Psalms_43,3,undirected
Psalms_150,Psalms_46,4,undirected
Psalms_150,Psalms_47,8,undirected
Psalms_150,Psalms_52,2,undirected
Psalms_150,Psalms_53,2,undirected
Psalms_150,Psalms_58,1,undirected
Psalms_150,Psalms_62,11,undirected
Psalms_150,Psalms_63,1,undirected
Psalms_150,Psalms_64,4,undirected
Psalms_150,Psalms_65,7,undirected
Psalms_150,Psalms_67,7,undirected
Psalms_150,Psalms_7,8,undirected
Psalms_150,Psalms_77,2,undirected
Psalms_150,Psalms_8,3,undirected
Psalms_150,Psalms_82,15,undirected
Psalms_150,Psalms_84,3,undirected
Psalms_150,Psalms_87,3,undirected
Psalms_150,Psalms_91,8,undirected
Psalms_150,Psalms_92,11,undirected
Psalms_150,Psalms_93,16,undirected
Psalms_150,Psalms_97,4,undirected
Psalms_150,Psalms_98,2,undirected
Psalms_150,Psalms_99,6,undirected
Psalms_16,Job_17,3,undirected
Psalms_16,Psalms_10,1,undirected
Psalms_16,Psalms_116,10,undirected
Psalms_16,Psalms_118,2,undirected
Psalms_16,Psalms_139,1,undirected
Psalms_16,Psalms_141,2,undirected
Psalms_16,Psalms_17,2,undirected
Psalms_16,Psalms_26,13,undirected
Psalms_16,Psalms_27,5,undirected
Psalms_16,Psalms_28,5,undirected
Psalms_16,Psalms_30,4,undirected
Psalms_16,Psalms_31,11,undirected
Psalms_16,Psalms_38,3,undirected
Psalms_16,Psalms_40,3,undirected
Psalms_16,Psalms_63,15,undirected
Psalms_16,Psalms_65,2,undirected
Psalms_16,Psalms_71,1,undirected
Psalms_16,Psalms_75,1,undirected
Psalms_16,Psalms_86,7,undirected
Psalms_16,Psalms_89,4,undirected
Psalms_17,Proverbs_2,2,undirected
Psalms_17,Psalms_139,3,undirected
Psalms_17,Psalms_140,46,undirected
Psalms_17,Psalms_141,25,undirected
Psalms_17,Psalms_144,3,undirected
Psalms_17,Psalms_16,2,undirected
Psalms_17,Psalms_31,7,undirected
Psalms_17,Psalms_40,1,undirected
Psalms_17,Psalms_51,7,undirected
Psalms_17,Psalms_59,1,undirected
Psalms_17,Psalms_86,4,undirected
Psalms_17,Psalms_88,6,undirected
Psalms_18,2 Samuel_22,60,undirected
Psalms_18,Ezekiel_27,1,undirected
Psalms_18,Isaiah_63,1,undirected
Psalms_18,Job_16,1,undirected
Psalms_18,Job_30,23,undirected
Psalms_18,Job_31,5,undirected
Psalms_18,Psalms_106,2,undirected
Psalms_18,Psalms_118,1,undirected
Psalms_18,Psalms_144,2,undirected
Psalms_18,Psalms_22,7,undirected
Psalms_18,Psalms_31,4,undirected
Psalms_18,Psalms_44,1,undirected
Psalms_18,Psalms_55,6,undirected
Psalms_18,Psalms_68,6,undirected
Psalms_18,Psalms_7,5,undirected
Psalms_18,Psalms_77,2,undirected
Psalms_18,Psalms_78,3,undirected
Psalms_18,Psalms_81,2,undirected
Psalms_19,Jeremiah_10,1,undirected
Psalms_19,Job_26,3,undirected
Psalms_19,Job_28,3,undirected
Psalms_19,Job_3,1,undirected
Psalms_19,Job_35,2,undirected
Psalms_19,Proverbs_12,9,undirected
Psalms_19,Proverbs_14,5,undirected
Psalms_19,Proverbs_18,8,undirected
Psalms_19,Proverbs_19,5,undirected
Psalms_19,Proverbs_21,5,undirected
Psalms_19,Proverbs_3,2,undirected
Psalms_19,Psalms_104,2,undirected
Psalms_19,Psalms_117,7,undirected
Psalms_19,Psalms_131,1,undirected
Psalms_19,Psalms_140,5,undirected
Psalms_19,Psalms_144,5,undirected
Psalms_19,Psalms_147,8,undirected
Psalms_19,Psalms_29,1,undirected
Psalms_19,Psalms_34,3,undirected
Psalms_19,Psalms_62,2,undirected
Psalms_19,Psalms_76,1,undirected
Psalms_19,Psalms_84,1,undirected
Psalms_19,Psalms_93,5,undirected
Psalms_2,Ezekiel_27,5,undirected
Psalms_2,Hosea_14,1,undirected
Psalms_2,Isaiah_18,3,undirected
Psalms_2,Isaiah_3,4,undirected
Psalms_2,Isaiah_33,2,undirected
Psalms_2,Psalms_102,9,undirected
Psalms_2,Psalms_117,4,undirected
Psalms_2,Psalms_118,2,undirected
Psalms_2,Psalms_149,24,undirected
Psalms_2,Psalms_150,5,undirected
Psalms_2,Psalms_28,1,undirected
Psalms_20,Isaiah_63,2,undirected
Psalms_20,Psalms_10,1,undirected
Psalms_20,Psalms_100,4,undirected
Psalms_20,Psalms_116,1,undirected
Psalms_20,Psalms_117,4,undirected
Psalms_20,Psalms_118,1,undirected
Psalms_20,Psalms_138,10,undirected
Psalms_20,Psalms_145,13,undirected
Psalms_20,Psalms_149,10,undirected
Psalms_20,Psalms_150,9,undirected
Psalms_20,Psalms_87,10,undirected
Psalms_20,Psalms_9,1,undirected
Psalms_21,Isaiah_61,1,undirected
Psalms_21,Job_5,1,undirected
Psalms_21,Psalms_110,3,undirected
Psalms_21,Psalms_117,2,undirected
Psalms_21,Psalms_118,5,undirected
Psalms_21,Psalms_149,21,undirected
Psalms_21,Psalms_31,1,undirected
Psalms_21,Psalms_45,13,undirected
Psalms_21,Psalms_65,7,undirected
Psalms_21,Psalms_85,2,undirected
Psalms_21,Psalms_89,13,undirected
Psalms_21,Psalms_9,2,undirected
Psalms_21,Psalms_91,2,undirected
Psalms_22,2 Samuel_22,13,undirected
Psalms_22,Ezekiel_27,2,undirected
Psalms_22,Isaiah_26,5,undirected
Psalms_22,Isaiah_46,22,undirected
Psalms_22,Isaiah_53,8,undirected
Psalms_22,Isaiah_57,8,undirected
Psalms_22,Isaiah_59,6,undirected
Psalms_22,Job_20,2,undirected
Psalms_22,Job_30,15,undirected
Psalms_22,Job_33,4,undirected
Psalms_22,Psalms_102,5,undirected
Psalms_22,Psalms_109,1,undirected
Psalms_22,Psalms_116,6,undirected
Psalms_22,Psalms_118,2,undirected
Psalms_22,Psalms_120,4,undirected
Psalms_22,Psalms_142,2,undirected
Psalms_22,Psalms_18,7,undirected
Psalms_22,Psalms_31,35,undirected
Psalms_22,Psalms_33,1,undirected
Psalms_22,Psalms_34,10,undirected
Psalms_22,Psalms_40,3,undirected
Psalms_22,Psalms_41,1,undirected
Psalms_22,Psalms_44,2,undirected
Psalms_22,Psalms_50,8,undirected
Psalms_22,Psalms_55,6,undirected
Psalms_22,Psalms_62,11,undirected
Psalms_22,Psalms_66,2,undirected
Psalms_22,Psalms_69,8,undirected
Psalms_22,Psalms_71,27,undirected
Psalms_22,Psalms_81,1,undirected
Psalms_22,Psalms_86,5,undirected
Psalms_22,Psalms_88,2,undirected
Psalms_23,Psalms_101,3,undirected
Psalms_23,Psalms_110,10,undirected
Psalms_23,Psalms_112,7,undirected
Psalms_23,Psalms_116,9,undirected
Psalms_23,Psalms_117,8,undirected
Psalms_23,Psalms_13,3,undirected
Psalms_23,Psalms_133,1,undirected
Psalms_23,Psalms_138,8,undirected
Psalms_23,Psalms_142,4,undirected
Psalms_23,Psalms_15,8,undirected
Psalms_23,Psalms_150,2,undirected
Psalms_23,Psalms_25,3,undirected
Psalms_23,Psalms_26,14,undirected
Psalms_23,Psalms_29,6,undirected
Psalms_23,Psalms_3,8,undirected
Psalms_23,Psalms_41,3,undirected
Psalms_23,Psalms_42,9,undirected
Psalms_23,Psalms_43,2,undirected
Psalms_23,Psalms_5,1,undirected
Psalms_23,Psalms_52,4,undirected
Psalms_23,Psalms_61,1,undirected
Psalms_23,Psalms_8,1,undirected
Psalms_23,Psalms_9,1,undirected
Psalms_23,Psalms_93,2,undirected
Psalms_24,Isaiah_61,1,undirected
Psalms_24,Psalms_100,11,undirected
Psalms_24,Psalms_112,3,undirected
Psalms_24,Psalms_113,2,undirected
Psalms_24,Psalms_117,4,undirected
Psalms_24,Psalms_147,9,undirected
Psalms_24,Psalms_15,4,undirected
Psalms_24,Psalms_150,14,undirected
Psalms_24,Psalms_87,9,undirected
Psalms_24,Psalms_93,1,undirected
Psalms_24,Psalms_94,1,undirected
Psalms_24,Psalms_98,2,undirected
Psalms_25,Hosea_12,5,undirected
Psalms_25,Psalms_103,5,undirected
Psalms_25,Psalms_117,3,undirected
Psalms_25,Psalms_118,1,undirected
Psalms_25,Psalms_119,24,undirected
Psalms_25,Psalms_130,8,undirected
Psalms_25,Psalms_131,2,undirected
Psalms_25,Psalms_143,27,undirected
Psalms_25,Psalms_23,3,undirected
Psalms_25,Psalms_27,2,undirected
Psalms_25,Psalms_3,3,undirected
Psalms_25,Psalms_31,18,undirected
Psalms_25,Psalms_40,17,undirected
Psalms_25,Psalms_41,1,undirected
Psalms_25,Psalms_43,2,undirected
Psalms_25,Psalms_54,5,undirected
Psalms_25,Psalms_56,7,undirected
Psalms_25,Psalms_59,6,undirected
Psalms_25,Psalms_6,12,undirected
Psalms_25,Psalms_69,5,undirected
Psalms_25,Psalms_7,7,undirected
Psalms_25,Psalms_70,1,undirected
Psalms_25,Psalms_71,2,undirected
Psalms_25,Psalms_85,8,undirected
Psalms_25,Psalms_86,22,undirected
Psalms_26,Proverbs_27,2,undirected
Psalms_26,Psalms_101,5,undirected
Psalms_26,Psalms_116,1,undirected
Psalms_26,Psalms_117,8,undirected
Psalms_26,Psalms_121,4,undirected
Psalms_26,Psalms_13,2,undirected
Psalms_26,Psalms_131,12,undirected
Psalms_26,Psalms_132,3,undirected
Psalms_26,Psalms_138,11,undirected
Psalms_26,Psalms_146,1,undirected
Psalms_26,Psalms_149,8,undirected
Psalms_26,Psalms_15,1,undirected
Psalms_26,Psalms_150,6,undirected
Psalms_26,Psalms_16,13,undirected
Psalms_26,Psalms_23,14,undirected
Psalms_26,Psalms_28,3,undirected
Psalms_26,Psalms_38,2,undirected
Psalms_26,Psalms_42,2,undirected
Psalms_26,Psalms_77,1,undirected
Psalms_26,Psalms_84,3,undirected
Psalms_27,Job_19,2,undirected
Psalms_27,Psalms_116,6,undirected
Psalms_27,Psalms_13,2,undirected
Psalms_27,Psalms_16,5,undirected
Psalms_27,Psalms_25,2,undirected
Psalms_27,Psalms_31,3,undirected
Psalms_27,Psalms_38,5,undirected
Psalms_27,Psalms_40,3,undirected
Psalms_27,Psalms_41,38,undirected
Psalms_27,Psalms_59,1,undirected
Psalms_27,Psalms_69,4,undirected
Psalms_27,Psalms_94,3,undirected
Psalms_28,Isaiah_61,3,undirected
Psalms_28,Job_37,2,undirected
Psalms_28,Psalms_117,2,undirected
Psalms_28,Psalms_145,4,undirected
Psalms_28,Psalms_149,1,undirected
Psalms_28,Psalms_150,5,undirected
Psalms_28,Psalms_16,5,undirected
Psalms_28,Psalms_2,1,undirected
Psalms_28,Psalms_26,3,undirected
Psalms_28,Psalms_29,16,undirected
Psalms_28,Psalms_49,2,undirected
Psalms_28,Psalms_5,1,undirected
Psalms_28,Psalms_6,1,undirected
Psalms_28,Psalms_62,8,undirected
Psalms_28,Psalms_7,12,undirected
Psalms_28,Psalms_75,2,undirected
Psalms_28,Psalms_86,1,undirected
Psalms_28,Psalms_9,1,undirected
Psalms_28,Psalms_94,3,undirected
Psalms_29,Amos_4,2,undirected
Psalms_29,Ezekiel_19,5,undirected
Psalms_29,Hosea_14,6,undirected
Psalms_29,Hosea_3,4,undirected
Psalms_29,Isaiah_15,2,undirected
Psalms_29,Isaiah_2,4,undirected
Psalms_29,Isaiah_20,5,undirected
Psalms_29,Isaiah_35,4,undirected
Psalms_29,Job_12,8,undirected
Psalms_29,Job_18,2,undirected
Psalms_29,Job_25,10,undirected
Psalms_29,Job_39,3,undirected
Psalms_29,Job_40,2,undirected
Psalms_29,Job_41,2,undirected
Psalms_29,Proverbs_31,3,undirected
Psalms_29,Psalms_1,6,undirected
Psalms_29,Psalms_11,6,undirected
Psalms_29,Psalms_110,1,undirected
Psalms_29,Psalms_111,1,undirected
Psalms_29,Psalms_113,7,undirected
Psalms_29,Psalms_116,3,undirected
Psalms_29,Psalms_117,16,undirected
Psalms_29,Psalms_122,2,undirected
Psalms_29,Psalms_123,2,undirected
Psalms_29,Psalms_127,5,undirected
Psalms_29,Psalms_128,4,undirected
Psalms_29,Psalms_130,1,undirected
Psalms_29,Psalms_132,3,undirected
Psalms_29,Psalms_133,3,undirected
Psalms_29,Psalms_145,10,undirected
Psalms_29,Psalms_147,6,undirected
Psalms_29,Psalms_149,14,undirected
Psalms_29,Psalms_150,24,undirected
Psalms_29,Psalms_19,1,undirected
Psalms_29,Psalms_23,6,undirected
Psalms_29,Psalms_28,16,undirected
Psalms_29,Psalms_46,2,undirected
Psalms_29,Psalms_47,3,undirected
Psalms_29,Psalms_52,2,undirected
Psalms_29,Psalms_58,2,undirected
Psalms_29,Psalms_65,7,undirected
Psalms_29,Psalms_75,13,undirected
Psalms_29,Psalms_77,3,undirected
Psalms_29,Psalms_8,1,undirected
Psalms_29,Psalms_83,1,undirected
Psalms_29,Psalms_84,13,undirected
Psalms_29,Psalms_92,2,undirected
Psalms_29,Psalms_93,19,undirected
Psalms_29,Psalms_96,12,undirected
Psalms_29,Psalms_99,8,undirected
Psalms_3,Psalms_117,7,undirected
Psalms_3,Psalms_118,1,undirected
Psalms_3,Psalms_13,1,undirected
Psalms_3,Psalms_130,11,undirected
Psalms_3,Psalms_142,6,undirected
Psalms_3,Psalms_23,8,undirected
Psalms_3,Psalms_25,3,undirected
Psalms_3,Psalms_31,9,undirected
Psalms_3,Psalms_4,2,undirected
Psalms_3,Psalms_40,2,undirected
Psalms_3,Psalms_41,5,undirected
Psalms_3,Psalms_54,5,undirected
Psalms_3,Psalms_59,6,undirected
Psalms_3,Psalms_6,8,undirected
Psalms_3,Psalms_62,1,undirected
Psalms_3,Psalms_86,2,undirected
Psalms_3,Psalms_87,4,undirected
Psalms_3,Psalms_94,1,undirected
Psalms_30,Ezekiel_27,1,undirected
Psalms_30,Psalms_100,3,undirected
Psalms_30,Psalms_104,1,undirected
Psalms_30,Psalms_108,1,undirected
Psalms_30,Psalms_117,8,undirected
Psalms_30,Psalms_122,1,undirected
Psalms_30,Psalms_13,2,undirected
Psalms_30,Psalms_130,6,undirected
Psalms_30,Psalms_139,1,undirected
Psalms_30,Psalms_143,2,undirected
Psalms_30,Psalms_149,3,undirected
Psalms_30,Psalms_16,4,undirected
Psalms_30,Psalms_43,1,undirected
Psalms_30,Psalms_60,14,undirected
Psalms_30,Psalms_61,32,undirected
Psalms_30,Psalms_65,1,undirected
Psalms_30,Psalms_66,1,undirected
Psalms_30,Psalms_85,8,undirected
Psalms_30,Psalms_86,5,undirected
Psalms_30,Psalms_88,11,undirected
Psalms_30,Psalms_9,10,undirected
Psalms_31,2 Samuel_22,5,undirected
Psalms_31,Isaiah_26,1,undirected
Psalms_31,Job_19,3,undirected
Psalms_31,Psalms_102,2,undirected
Psalms_31,Psalms_118,20,undirected
Psalms_31,Psalms_119,9,undirected
Psalms_31,Psalms_139,30,undirected
Psalms_31,Psalms_142,4,undirected
Psalms_31,Psalms_143,5,undirected
Psalms_31,Psalms_16,11,undirected
Psalms_31,Psalms_17,7,undirected
Psalms_31,Psalms_18,4,undirected
Psalms_31,Psalms_21,1,undirected
Psalms_31,Psalms_22,35,undirected
Psalms_31,Psalms_25,18,undirected
Psalms_31,Psalms_27,3,undirected
Psalms_31,Psalms_3,9,undirected
Psalms_31,Psalms_38,9,undirected
Psalms_31,Psalms_39,2,undirected
Psalms_31,Psalms_40,18,undirected
Psalms_31,Psalms_41,4,undirected
Psalms_31,Psalms_44,4,undirected
Psalms_31,Psalms_5,1,undirected
Psalms_31,Psalms_51,2,undirected
Psalms_31,Psalms_56,5,undirected
Psalms_31,Psalms_59,13,undirected
Psalms_31,Psalms_6,16,undirected
Psalms_31,Psalms_61,3,undirected
Psalms_31,Psalms_69,26,undirected
Psalms_31,Psalms_71,52,undirected
Psalms_31,Psalms_86,21,undirected
Psalms_31,Psalms_88,31,undirected
Psalms_31,Psalms_89,7,undirected
Psalms_31,Psalms_9,1,undirected
Psalms_32,Ezekiel_27,2,undirected
Psalms_32,Isaiah_16,2,undirected
Psalms_32,Isaiah_57,5,undirected
Psalms_32,Job_17,5,undirected
Psalms_32,Psalms_117,6,undirected
Psalms_32,Psalms_118,1,undirected
Psalms_32,Psalms_120,3,undirected
Psalms_32,Psalms_139,1,undirected
Psalms_32,Psalms_140,5,undirected
Psalms_32,Psalms_146,2,undirected
Psalms_32,Psalms_149,1,undirected
Psalms_32,Psalms_38,6,undirected
Psalms_32,Psalms_41,9,undirected
Psalms_32,Psalms_51,4,undirected
Psalms_32,Psalms_62,1,undirected
Psalms_32,Psalms_63,1,undirected
Psalms_32,Psalms_65,4,undirected
Psalms_32,Psalms_71,1,undirected
Psalms_32,Psalms_77,1,undirected
Psalms_32,Psalms_87,1,undirected
Psalms_32,Psalms_88,3,undirected
Psalms_32,Psalms_92,15,undirected
Psalms_33,Proverbs_16,2,undirected
Psalms_33,Psalms_103,8,undirected
Psalms_33,Psalms_106,6,undirected
Psalms_33,Psalms_117,4,undirected
Psalms_33,Psalms_135,7,undirected
Psalms_33,Psalms_146,2,undirected
Psalms_33,Psalms_147,29,undirected
Psalms_33,Psalms_149,6,undirected
Psalms_33,Psalms_150,2,undirected
Psalms_33,Psalms_22,1,undirected
Psalms_33,Psalms_72,4,undirected
Psalms_33,Psalms_98,1,undirected
Psalms_34,Job_24,1,undirected
Psalms_34,Job_4,2,undirected
Psalms_34,Proverbs_12,4,undirected
Psalms_34,Proverbs_14,2,undirected
Psalms_34,Proverbs_19,1,undirected
Psalms_34,Psalms_10,3,undirected
Psalms_34,Psalms_100,2,undirected
Psalms_34,Psalms_103,5,undirected
Psalms_34,Psalms_109,15,undirected
Psalms_34,Psalms_111,2,undirected
Psalms_34,Psalms_117,6,undirected
Psalms_34,Psalms_118,2,undirected
Psalms_34,Psalms_12,3,undirected
Psalms_34,Psalms_130,1,undirected
Psalms_34,Psalms_135,1,undirected
Psalms_34,Psalms_14,6,undirected
Psalms_34,Psalms_147,2,undirected
Psalms_34,Psalms_19,3,undirected
Psalms_34,Psalms_22,10,undirected
Psalms_34,Psalms_37,16,undirected
Psalms_34,Psalms_38,1,undirected
Psalms_34,Psalms_40,1,undirected
Psalms_34,Psalms_41,6,undirected
Psalms_34,Psalms_53,5,undirected
Psalms_34,Psalms_64,14,undirected
Psalms_34,Psalms_86,2,undirected
Psalms_35,Isaiah_56,1,undirected
Psalms_35,Job_30,12,undirected
Psalms_35,Job_6,1,undirected
Psalms_35,Proverbs_23,2,undirected
Psalms_35,Psalms_109,56,undirected
Psalms_35,Psalms_140,2,undirected
Psalms_35,Psalms_141,2,undirected
Psalms_35,Psalms_40,14,undirected
Psalms_35,Psalms_41,1,undirected
Psalms_35,Psalms_59,3,undirected
Psalms_35,Psalms_69,13,undirected
Psalms_35,Psalms_70,6,undirected
Psalms_35,Psalms_83,2,undirected
Psalms_36,Proverbs_12,23,undirected
Psalms_36,Proverbs_13,4,undirected
Psalms_36,Proverbs_14,2,undirected
Psalms_36,Proverbs_22,2,undirected
Psalms_36,Proverbs_3,5,undirected
Psalms_36,Psalms_112,9,undirected
Psalms_36,Psalms_117,3,undirected
Psalms_36,Psalms_140,1,undirected
Psalms_36,Psalms_147,5,undirected
Psalms_36,Psalms_40,1,undirected
Psalms_36,Psalms_41,1,undirected
Psalms_36,Psalms_64,1,undirected
Psalms_36,Psalms_87,4,undirected
Psalms_37,Hosea_14,1,undirected
Psalms_37,Isaiah_26,1,undirected
Psalms_37,Isaiah_31,4,undirected
Psalms_37,Isaiah_33,17,undirected
Psalms_37,Job_18,4,undirected
Psalms_37,Job_20,15,undirected
Psalms_37,Job_35,1,undirected
Psalms_37,Job_8,5,undirected
Psalms_37,Proverbs_11,5,undirected
Psalms_37,Proverbs_12,9,undirected
Psalms_37,Proverbs_21,4,undirected
Psalms_37,Proverbs_28,1,undirected
Psalms_37,Psalms_109,2,undirected
Psalms_37,Psalms_34,16,undirected
Psalms_37,Psalms_72,1,undirected
Psalms_37,Psalms_94,34,undirected
Psalms_38,Job_10,2,undirected
Psalms_38,Job_17,8,undirected
Psalms_38,Job_19,1,undirected
Psalms_38,Job_7,9,undirected
Psalms_38,Psalms_109,7,undirected
Psalms_38,Psalms_16,3,undirected
Psalms_38,Psalms_26,2,undirected
Psalms_38,Psalms_27,5,undirected
Psalms_38,Psalms_31,9,undirected
Psalms_38,Psalms_32,6,undirected
Psalms_38,Psalms_34,1,undirected
Psalms_38,Psalms_39,19,undirected
Psalms_38,Psalms_59,3,undirected
Psalms_38,Psalms_6,36,undirected
Psalms_38,Psalms_69,2,undirected
Psalms_38,Psalms_71,9,undirected
Psalms_38,Psalms_73,3,undirected
Psalms_38,Psalms_86,4,undirected
Psalms_39,Job_13,5,undirected
Psalms_39,Job_4,3,undirected
Psalms_39,Job_7,7,undirected
Psalms_39,Proverbs_5,2,undirected
Psalms_39,Proverbs_6,5,undirected
Psalms_39,Proverbs_8,2,undirected
Psalms_39,Psalms_109,1,undirected
Psalms_39,Psalms_116,7,undirected
Psalms_39,Psalms_139,3,undirected
Psalms_39,Psalms_142,2,undirected
Psalms_39,Psalms_31,2,undirected
Psalms_39,Psalms_38,19,undirected
Psalms_39,Psalms_51,1,undirected
Psalms_39,Psalms_52,2,undirected
Psalms_39,Psalms_87,5,undirected
Psalms_4,Isaiah_61,6,undirected
Psalms_4,Psalms_117,5,undirected
Psalms_4,Psalms_120,1,undirected
Psalms_4,Psalms_13,2,undirected
Psalms_4,Psalms_130,3,undirected
Psalms_4,Psalms_150,4,undirected
Psalms_4,Psalms_3,2,undirected
Psalms_4,Psalms_40,6,undirected
Psalms_4,Psalms_41,3,undirected
Psalms_4,Psalms_62,4,undirected
Psalms_4,Psalms_86,8,undirected
Psalms_4,Psalms_87,10,undirected
Psalms_4,Psalms_9,6,undirected
Psalms_40,Job_10,6,undirected
Psalms_40,Job_13,3,undirected
Psalms_40,Job_16,1,undirected
Psalms_40,Job_19,3,undirected
Psalms_40,Job_7,4,undirected
Psalms_40,Psalms_118,11,undirected
Psalms_40,Psalms_119,17,undirected
Psalms_40,Psalms_131,1,undirected
Psalms_40,Psalms_139,3,undirected
Psalms_40,Psalms_140,1,undirected
Psalms_40,Psalms_16,3,undirected
Psalms_40,Psalms_17,1,undirected
Psalms_40,Psalms_22,3,undirected
Psalms_40,Psalms_25,17,undirected
Psalms_40,Psalms_27,3,undirected
Psalms_40,Psalms_3,2,undirected
Psalms_40,Psalms_31,18,undirected
Psalms_40,Psalms_34,1,undirected
Psalms_40,Psalms_35,14,undirected
Psalms_40,Psalms_36,1,undirected
Psalms_40,Psalms_4,6,undirected
Psalms_40,Psalms_41,6,undirected
Psalms_40,Psalms_50,1,undirected
Psalms_40,Psalms_51,11,undirected
Psalms_40,Psalms_59,2,undirected
Psalms_40,Psalms_69,20,undirected
Psalms_40,Psalms_70,28,undirected
Psalms_40,Psalms_71,13,undirected
Psalms_40,Psalms_83,1,undirected
Psalms_40,Psalms_88,3,undirected
Psalms_41,Job_2,2,undirected
Psalms_41,Job_7,2,undirected
Psalms_41,Proverbs_6,4,undirected
Psalms_41,Psalms_10,11,undirected
Psalms_41,Psalms_101,3,undirected
Psalms_41,Psalms_102,10,undirected
Psalms_41,Psalms_112,3,undirected
Psalms_41,Psalms_117,6,undirected
Psalms_41,Psalms_13,12,undirected
Psalms_41,Psalms_139,2,undirected
Psalms_41,Psalms_140,5,undirected
Psalms_41,Psalms_142,1,undirected
Psalms_41,Psalms_150,2,undirected
Psalms_41,Psalms_22,1,undirected
Psalms_41,Psalms_23,3,undirected
Psalms_41,Psalms_25,1,undirected
Psalms_41,Psalms_27,38,undirected
Psalms_41,Psalms_3,5,undirected
Psalms_41,Psalms_31,4,undirected
Psalms_41,Psalms_32,9,undirected
Psalms_41,Psalms_34,6,undirected
Psalms_41,Psalms_35,1,undirected
Psalms_41,Psalms_36,1,undirected
Psalms_41,Psalms_4,3,undirected
Psalms_41,Psalms_40,6,undirected
Psalms_41,Psalms_5,3,undirected
Psalms_41,Psalms_51,5,undirected
Psalms_41,Psalms_54,2,undirected
Psalms_41,Psalms_56,19,undirected
Psalms_41,Psalms_59,10,undirected
Psalms_41,Psalms_66,2,undirected
Psalms_41,Psalms_7,1,undirected
Psalms_41,Psalms_83,9,undirected
Psalms_41,Psalms_86,1,undirected
Psalms_41,Psalms_91,2,undirected
Psalms_41,Psalms_92,7,undirected
Psalms_41,Psalms_94,11,undirected
Psalms_42,Ezekiel_27,1,undirected
Psalms_42,Psalms_116,3,undirected
Psalms_42,Psalms_117,3,undirected
Psalms_42,Psalms_130,1,undirected
Psalms_42,Psalms_23,9,undirected
Psalms_42,Psalms_26,2,undirected
Psalms_42,Psalms_43,58,undirected
Psalms_42,Psalms_52,1,undirected
Psalms_42,Psalms_61,4,undirected
Psalms_42,Psalms_63,39,undirected
Psalms_42,Psalms_65,6,undirected
Psalms_43,Psalms_117,4,undirected
Psalms_43,Psalms_150,3,undirected
Psalms_43,Psalms_23,2,undirected
Psalms_43,Psalms_25,2,undirected
Psalms_43,Psalms_30,1,undirected
Psalms_43,Psalms_42,58,undirected
Psalms_43,Psalms_54,2,undirected
Psalms_43,Psalms_61,1,undirected
Psalms_43,Psalms_67,8,undirected
Psalms_43,Psalms_71,6,undirected
Psalms_43,Psalms_86,3,undirected
Psalms_44,2 Samuel_22,1,undirected
Psalms_44,Ezekiel_27,4,undirected
Psalms_44,Isaiah_26,3,undirected
Psalms_44,Isaiah_63,3,undirected
Psalms_44,Isaiah_64,5,undirected
Psalms_44,Job_37,2,undirected
Psalms_44,Psalms_18,1,undirected
Psalms_44,Psalms_22,2,undirected
Psalms_44,Psalms_31,4,undirected
Psalms_44,Psalms_60,2,undirected
Psalms_44,Psalms_74,41,undirected
Psalms_44,Psalms_80,7,undirected
Psalms_44,Psalms_85,6,undirected
Psalms_44,Psalms_89,2,undirected
Psalms_44,Psalms_9,4,undirected
Psalms_44,Psalms_90,2,undirected
Psalms_45,Ezekiel_27,30,undirected
